;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;416340;171588;84949;38356;215660;106435;44225;29092;15080;15617;1314;3359;1310;67
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;1748;1748;965;1710;;;;;;;;18;8;2
4;7 лет;32862;32862;16645;30478;;;;;;;1;396;168;6
5;8 лет;43217;43217;21305;5895;;;;;;;1;380;147;5
6;9 лет;44358;44341;21936;235;17;10;16;;;;1;368;172;7
7;10 лет;45158;42603;21074;28;2555;1242;2294;;;;1;389;162;9
8;11 лет;44661;6300;2819;6;38361;19505;35242;;;;4;328;125;7
9;12 лет;45187;403;163;2;44784;22267;6244;;;;2;355;133;9
10;13 лет;42821;70;25;2;42751;21195;372;;;;3;327;122;11
11;14 лет;42258;27;8;;42227;20715;44;4;2;4;6;327;134;4
12;15 лет;39155;9;5;;37981;18742;8;1165;613;1044;34;229;89;6
13;16 лет;19652;7;4;;5773;2445;4;13872;7402;12633;76;99;36;1
14;17 лет;12696;;;;598;243;1;12098;6454;1465;70;39;10;
15;18 лет;1187;1;;;95;26;;1091;514;49;50;8;4;
16;19 лет;64;;;;24;13;;40;9;23;39;2;;
17;20 лет;52;;;;8;2;;44;2;31;45;2;;
18;21 год;55;;;;7;1;;48;4;20;46;3;;
19;22 года;83;;;;10;2;;73;6;32;73;3;;
20;23 года;67;;;;16;2;;51;7;22;61;9;;
21;24 года;77;;;;20;4;;57;6;24;72;12;;
22;25 лет;72;;;;32;3;;40;3;21;64;12;;
23;26 лет;123;;;;47;4;;76;7;35;105;9;;
24;27 лет;99;;;;32;;;67;8;34;85;7;;
25;28 лет;101;;;;39;6;;62;6;35;86;5;;
26;29 лет;108;;;;48;4;;60;9;40;91;10;;
27;30–34 года;244;;;;143;2;;101;16;43;143;17;;
28;35–39 лет;133;;;;65;;;68;11;14;71;1;;
29;40 лет и старше;102;;;;27;2;;75;1;48;84;4;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
