;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);137732;14982;15257;15202;14853;15072;13998;13713;13421;12784;4379;3917;83;71
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);137284;14928;15237;15180;14828;15062;13981;13695;13391;12588;4376;3866;83;69
3;в том числе обучались:       очно;136834;14926;15236;15179;14825;15057;13974;13671;13319;12531;4250;3866;;
4;очно-заочно;448;2;;;3;5;7;24;72;57;126;;83;69
5;заочно;2;;1;1;;;;;;;;;;
6;Численность экстернов, окончивших данный класс;448;54;20;22;25;10;17;18;30;196;3;51;;2
7;из них (из стр.06)  обучались:       в форме семейного образования;434;54;20;22;25;10;17;18;30;196;3;39;;
8;в форме самообразования;14;;;;;;;;;;;12;;2
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
