;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;6104;623;665;676;680;622;628;606;595;604;193;191;11;10
2;В них обучающихся, чел.;130310;12995;14420;14852;14961;13547;13652;12872;12580;12830;3864;3508;132;97
3;Число классов с углубленным изучением отдельных предметов, ед.;194;;8;8;8;33;35;28;28;24;11;11;;
4;В них обучающихся, чел.;5062;;213;207;210;897;964;723;719;620;267;242;;
5;Число гимназических классов, ед.;38;3;3;3;3;4;4;4;5;4;3;2;;
6;В них обучающихся, чел.;1063;86;91;90;95;116;113;110;131;99;79;53;;
7;Число лицейских классов, ед.;76;;;;;10;11;12;11;11;10;11;;
8;В них обучающихся, чел.;1959;;;;;254;281;302;289;290;276;267;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;6412;626;676;687;691;669;678;650;639;643;217;215;11;10
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";138394;13081;14724;15149;15266;14814;15010;14007;13719;13839;4486;4070;132;97
11;в том числе обучаются:          очно;137709;13081;14720;15149;15266;14809;14999;13992;13632;13630;4363;4068;;
12;очно-заочно;684;;4;;;5;10;15;87;209;123;2;132;97
13;заочно;1;;;;;;1;;;;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);655;28;24;23;28;102;109;79;99;88;23;52;;
15;девочки;68822;6489;7273;7541;7451;7318;7435;6897;6708;6793;2510;2302;62;43
16;оставленные на повторное обучение;926;123;40;32;116;23;24;68;103;376;7;1;13;
17;лица с ограниченными возможностями здоровья;7034;535;589;690;876;546;739;822;961;1248;13;15;;
18;из них:                инвалиды;3;;;;;;;1;;;;2;;
19;дети-инвалиды;660;53;61;82;84;56;78;78;60;87;9;12;;
20;инвалиды (кроме учтенных в строке 18);1;;;;;;;;;;;1;;
21;дети-инвалиды (кроме учтенных в строке 19);637;43;53;50;49;84;97;54;77;71;32;27;;
22;дети-сироты и дети, оставшиеся без попечения родителей;589;31;30;48;48;69;63;76;75;120;9;20;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;435;88;62;60;66;38;30;27;39;21;2;2;;
25;из них девочки;20;7;1;2;3;1;3;1;2;;;;;
26;обучающиеся лица без гражданства;;;;;;;;;;;;;;
