;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;115;10;;;27;13;8;11;12;8;11;15;;;
2;В них обучающихся, чел.;854;66;;;143;75;62;97;86;69;106;150;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;4;;1;1;1;1;;;;;;;;;
4;В них обучающихся, чел.;39;;10;8;10;11;;;;;;;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;2;;;;;;;;;1;;1;;;
6;В них обучающихся, чел.;12;;;;;;;;;7;;5;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;2;;;;;1;;;;;;;1;;
8;В них обучающихся, чел.;14;;;;;6;;;;;;;8;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;;;;;;;;;;;;;;;
10;В них обучающихся, чел.;;;;;;;;;;;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);123;10;1;1;28;15;8;11;12;9;11;16;1;;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";919;66;10;8;153;92;62;97;86;76;106;155;8;;
13;в том числе обучаются:          очно;919;66;10;8;153;92;62;97;86;76;106;155;8;;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);313;30;;;33;34;31;26;33;35;36;55;;;
17;девочки;313;32;2;3;49;28;20;38;33;24;32;49;3;;
18;лица с ограниченными возможностями здоровья;919;66;10;8;153;92;62;97;86;76;106;155;8;;
19;из них (из строки 18):             инвалиды;;;;;;;;;;;;;;;
20;дети-инвалиды;366;27;10;7;42;39;34;30;34;31;43;61;8;;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;217;18;;;19;19;22;22;24;20;29;44;;;
24;из них воспитанники (без приходящих учащихся);54;2;;;;8;8;7;3;3;9;14;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
