;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);140583;14173;14632;15168;14700;14863;14218;14352;14328;13969;5417;4762;1;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);140530;14171;14629;15165;14697;14860;14215;14350;14327;13942;5417;4756;1;
3;в том числе обучались:       очно;139894;14164;14612;15149;14682;14841;14181;14287;14275;13852;5269;4581;1;
4;очно-заочно;423;6;14;15;14;17;33;49;35;53;85;102;;
5;заочно;213;1;3;1;1;2;1;14;17;37;63;73;;
6;Численность экстернов, окончивших данный класс;53;2;3;3;3;3;3;2;1;27;;6;;
7;из них (из стр.06)  обучались:       в форме семейного образования;47;2;3;3;3;3;2;2;1;26;;2;;
8;в форме самообразования;2;;;;;;;;;;;2;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
