;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;141249;139881;7580;87;1478;17;538;1368;1368;1;563;;;140419;547;283
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;1000;1000;19;;2;;6;;;;;;;1000;;
3;с применением электронного обучения;119981;118929;5711;49;1025;14;418;1052;1028;1;222;;;119545;354;82
4;с применением дистанционных образовательных технологий;13842;13339;533;5;67;;19;503;475;;226;;;13840;1;1
5;по индивидуальным учебным планам;4098;4017;2479;50;874;3;80;81;74;;71;;;4015;74;9
6;на дому;1743;1665;1570;44;775;3;43;78;71;;63;;;1676;58;9
7;в медицинской организации;69;69;;;;;1;;;;;;;4;65;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);16;16;14;;3;;1;;;;;;;15;;1
9;по индивидуальным учебным планам (из строки 05);1643;1573;1401;40;622;3;41;70;20;;20;;;1576;58;9
