;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);20582;763;618;985;864;1600;1379;2524;2180;2767;2388;2922;2503;2955;2474;2437;1935;2127;1583;1502;1127
2;в том числе:       руководящие работники – всего;1243;7;7;29;22;68;58;134;120;177;156;222;192;223;204;173;152;117;99;93;78
3;из них:             директор;510;2;2;11;8;14;11;49;37;62;50;88;70;96;91;80;68;59;50;49;41
4;заместители директора;722;5;5;18;14;54;47;85;81;113;104;131;119;127;113;87;78;58;48;44;35
5;руководитель филиала;6;;;;;;;;;1;1;1;1;;;4;4;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);11347;631;529;726;650;1046;929;1411;1285;1385;1273;1367;1264;1499;1387;1247;1158;1185;1057;850;755
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);9639;527;436;591;524;856;754;1138;1027;1136;1036;1172;1082;1320;1228;1083;1007;1050;940;766;692
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2918;181;178;210;210;201;198;272;271;326;326;363;361;538;538;387;386;292;291;148;148
9;русского языка и литературы;1182;39;39;49;49;99;98;121;121;122;119;162;162;150;149;151;150;165;164;124;124
10;языка народов России и литературы;35;;;;;;;4;4;4;4;6;6;8;8;2;2;6;6;5;5
11;истории, экономики, права, обществознания;631;36;27;47;40;76;61;88;77;65;58;71;62;79;73;71;65;64;51;34;33
12;информатики;267;35;21;23;16;33;27;39;28;43;33;39;34;31;24;15;14;4;4;5;4
13;физики;295;12;8;16;11;24;18;29;21;30;25;32;31;32;27;29;28;52;44;39;28
14;математики;910;42;35;36;34;74;69;94;87;100;96;111;108;108;103;101;101;124;117;120;116
15;химии;232;11;9;9;9;24;21;20;20;23;22;20;19;32;32;23;23;34;34;36;35
16;географии;306;7;5;13;9;29;26;30;27;43;42;36;35;46;42;36;35;36;35;30;27
17;биологии;273;9;8;16;16;17;17;24;24;38;37;44;42;33;32;30;30;27;27;35;34
18;иностранных языков;902;48;43;67;63;113;108;208;205;142;140;73;72;60;57;59;58;69;64;63;61
19;из них:                         английского языка;833;44;40;62;58;104;100;197;193;132;130;66;64;52;48;58;57;61;57;57;55
20;немецкого языка;26;;;3;3;1;1;2;2;5;5;3;3;3;3;;;6;6;3;3
21;французского языка;6;;;;;2;2;1;1;1;1;1;1;1;1;;;;;;
22;китайского языка;29;4;3;2;2;4;4;6;6;3;3;3;2;3;3;1;1;2;1;1;1
23;физической культуры;693;63;32;63;36;86;48;109;64;85;43;81;49;64;33;59;27;57;17;26;9
24;труда (технологии);439;12;6;9;6;32;25;46;34;53;39;59;40;64;44;56;38;66;45;42;23
25;музыки и пения;156;13;11;10;7;11;10;15;13;19;18;23;22;20;19;19;19;12;12;14;13
26;изобразительного искусства, черчения;138;7;6;9;9;6;6;12;12;15;15;24;24;28;28;20;18;7;6;10;9
27;основ безопасности и защиты Родины;147;4;1;6;2;21;12;15;8;18;9;19;7;14;7;16;4;18;7;16;5
28;основ духовно-нравственной культуры народов России;12;;;1;1;1;1;1;1;;;;;3;3;1;1;4;4;1;1
29;прочих предметов;103;8;7;7;6;9;9;11;10;10;10;9;8;10;9;8;8;13;12;18;17
30;учителя-логопеды;78;;;5;5;10;10;15;15;21;21;10;10;8;8;5;5;3;3;1;1
31;учителя-дефектологи;61;6;6;7;7;6;6;14;14;16;16;5;5;1;1;2;2;2;2;2;2
32;из них:                      олигофренопедагог;5;;;;;1;1;4;4;;;;;;;;;;;;
33;тифлопедагог;1;;;;;;;1;1;;;;;;;;;;;;
34;сурдопедагог;3;;;;;;;;;2;2;;;;;;;;;1;1
35;социальные педагоги;202;8;8;11;11;21;19;31;31;30;30;22;21;27;26;25;25;16;16;11;11
36;педагоги дополнительного образования;157;19;17;20;15;13;10;13;11;15;13;17;13;16;14;14;12;13;9;17;8
37;педагоги-психологи;210;10;9;15;15;35;33;45;44;38;38;25;25;17;17;13;13;8;8;4;4
38;воспитатели;443;17;16;26;26;52;52;61;59;53;51;60;58;65;53;55;51;39;38;15;11
39;мастера производственного обучения;22;;;1;;;;2;;1;;3;;3;;3;;4;;5;
40;тьюторы;73;8;5;10;10;6;6;13;11;8;8;4;4;5;5;8;8;7;5;4;4
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;66;7;7;10;9;12;12;16;16;9;8;7;7;3;3;2;1;;;;
42;другие;396;29;25;30;28;35;27;63;57;58;52;42;39;34;32;37;34;43;36;25;22
43;учебно-вспомогательный персонал;569;14;11;34;29;49;44;90;83;93;87;84;77;59;57;64;58;41;37;41;37
44;иной персонал;7423;111;71;196;163;437;348;889;692;1112;872;1249;970;1174;826;953;567;784;390;518;257
45;из них:             ассистент (помощник);3;;;1;1;;;;;1;1;1;1;;;;;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;286;20;18;22;22;40;40;43;43;40;40;39;39;28;28;29;29;19;19;6;5
49;из них воспитатели;263;17;15;21;21;35;34;40;40;36;36;37;37;27;27;28;28;17;17;5;5
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;34;2;2;;;;;4;3;2;2;8;6;3;2;3;3;4;4;8;8
51;из них учителя;34;2;2;;;;;4;3;2;2;8;6;3;2;3;3;4;4;8;8
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
