;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;139881;56779;27952;12978;72477;34860;14555;10625;5494;5721;830;230;96;52
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;1285;1285;657;1250;;;;;;;;;;
4;7 лет;12134;12134;6105;10848;;;;;;;7;28;12;8
5;8 лет;13810;13810;6821;830;;;;;;;18;24;9;5
6;9 лет;14544;14533;7317;43;11;5;4;;;;12;29;14;11
7;10 лет;14947;13359;6409;1;1588;818;1471;;;;18;26;8;4
8;11 лет;14777;1488;581;3;13289;6541;11448;;;;22;22;12;4
9;12 лет;14672;123;49;;14549;6966;1443;;;;27;26;11;5
10;13 лет;14034;18;4;;14016;6821;163;;;;25;24;10;6
11;14 лет;14530;12;2;2;14508;6916;19;10;8;9;44;27;11;6
12;15 лет;13417;3;1;;12634;6123;4;780;400;746;61;14;5;
13;16 лет;6840;6;2;;1524;558;1;5310;2808;4449;127;7;4;2
14;17 лет;4287;5;3;;225;70;2;4057;2123;362;107;3;;1
15;18 лет;254;2;;1;55;18;;197;103;16;60;;;
16;19 лет;43;;;;15;8;;28;12;12;25;;;
17;20 лет;25;;;;10;3;;15;4;6;16;;;
18;21 год;38;1;1;;9;1;;28;10;15;32;;;
19;22 года;24;;;;4;1;;20;4;10;21;;;
20;23 года;22;;;;3;;;19;3;8;21;;;
21;24 года;19;;;;4;1;;15;1;7;19;;;
22;25 лет;17;;;;4;1;;13;1;8;17;;;
23;26 лет;20;;;;6;2;;14;2;8;18;;;
24;27 лет;22;;;;3;1;;19;3;13;21;;;
25;28 лет;20;;;;2;;;18;3;8;20;;;
26;29 лет;22;;;;4;2;;18;;11;19;;;
27;30–34 года;45;;;;5;1;;40;6;21;44;;;
28;35–39 лет;22;;;;7;3;;15;3;9;19;;;
29;40 лет и старше;11;;;;2;;;9;;3;10;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
