;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;6681;769;772;801;814;646;666;605;601;621;193;184;4;5
2;В них обучающихся, чел.;106996;12391;13050;13631;14151;10715;11015;9512;9168;10041;1740;1525;17;40
3;Число классов с углубленным изучением отдельных предметов, ед.;1608;8;20;24;19;126;109;171;177;156;410;387;1;
4;В них обучающихся, чел.;29883;142;481;536;471;2793;2413;3653;3808;3401;6604;5579;2;
5;Число гимназических классов, ед.;309;19;18;21;23;34;34;32;35;36;29;28;;
6;В них обучающихся, чел.;8072;644;629;711;773;910;877;806;828;819;585;490;;
7;Число лицейских классов, ед.;180;5;4;5;3;25;21;23;22;21;24;27;;
8;В них обучающихся, чел.;4128;79;62;85;45;638;550;582;541;503;512;531;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;8778;801;814;851;859;831;830;831;835;834;656;626;5;5
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";149079;13256;14222;14963;15440;15056;14855;14553;14345;14764;9441;8125;19;40
11;в том числе обучаются:          очно;148704;13254;14222;14963;15439;15053;14855;14551;14341;14615;9360;8049;2;
12;очно-заочно;335;;;;1;1;;1;3;142;74;66;14;33
13;заочно;40;2;;;;2;;1;1;7;7;10;3;7
14;Из строки 10:          воспитанники (без приходящих учащихся);3865;216;217;275;299;309;356;434;498;529;389;343;;
15;девочки;73311;6399;7041;7414;7468;7401;7338;7052;7104;7164;4731;4189;5;5
16;оставленные на повторное обучение;947;135;49;21;36;15;24;32;38;572;23;;1;1
17;лица с ограниченными возможностями здоровья;7065;548;598;679;814;770;674;774;818;860;337;193;;
18;из них:                инвалиды;122;19;8;10;9;10;14;9;22;10;6;5;;
19;дети-инвалиды;1733;221;195;161;199;179;143;179;173;145;76;62;;
20;инвалиды (кроме учтенных в строке 18);5;;;;1;3;;;;;;1;;
21;дети-инвалиды (кроме учтенных в строке 19);682;46;60;44;61;76;73;61;68;81;60;52;;
22;дети-сироты и дети, оставшиеся без попечения родителей;733;30;47;48;64;69;65;70;95;107;70;68;;
23;из них воспитанники (без приходящих учащихся);30;;;1;;1;4;2;7;9;2;4;;
24;обучающиеся иностранные граждане;837;114;122;115;106;83;75;81;69;53;12;7;;
25;из них девочки;348;51;47;54;45;34;27;36;31;14;5;4;;
26;обучающиеся лица без гражданства;24;7;1;4;3;1;1;;4;2;1;;;
