;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;85;7;;;7;7;11;12;7;12;9;13;;;
2;В них обучающихся, чел.;765;45;;;50;93;94;80;82;115;100;106;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;67;;7;5;8;6;6;7;5;6;5;6;6;;
4;В них обучающихся, чел.;434;;28;18;51;25;29;39;29;57;45;40;73;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;82;3;1;;8;3;8;5;6;10;14;9;6;9;
6;В них обучающихся, чел.;405;12;7;;38;14;42;39;21;48;65;52;30;37;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;13;;;;1;4;1;;2;3;;1;1;;
8;В них обучающихся, чел.;60;;;;3;25;5;;9;9;;5;4;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;20;;3;1;3;2;1;2;1;2;2;1;2;;
10;В них обучающихся, чел.;87;;11;5;12;8;6;7;1;10;7;10;10;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);267;10;11;6;27;22;27;26;21;33;30;30;15;9;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1751;57;46;23;154;165;176;165;142;239;217;213;117;37;
13;в том числе обучаются:          очно;1749;57;46;23;154;165;176;165;142;239;217;213;115;37;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;2;;;;;;;;;;;;2;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);443;10;7;2;33;34;42;42;36;59;55;61;55;7;
17;девочки;609;22;12;5;48;57;66;55;45;85;77;78;41;18;
18;лица с ограниченными возможностями здоровья;1749;57;46;23;154;165;175;165;142;239;217;212;117;37;
19;из них (из строки 18):             инвалиды;141;;21;13;23;4;15;9;5;11;19;15;3;3;
20;дети-инвалиды;1148;47;18;8;110;126;119;101;99;166;135;127;74;18;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;165;2;1;3;8;13;14;15;13;27;31;26;7;5;
24;из них воспитанники (без приходящих учащихся);5;;;;1;1;1;;;;2;;;;
25;обучающиеся иностранные граждане;1;;;;;;;;;;;;1;;
26;из них девочки;1;;;;;;;;;;;;1;;
27;обучающиеся лица без гражданства;1;;;;;;;;;;;;1;;
