;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;2225;78;;;135;181;221;259;317;320;327;387;;;
2;В них обучающихся, чел.;10829;277;;;483;692;1041;1173;1528;1692;1672;2271;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;27;;2;9;3;1;4;1;2;2;1;1;1;;
4;В них обучающихся, чел.;70;;9;20;5;1;7;5;5;7;3;5;3;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;12;1;;;2;;1;;2;2;1;1;;2;
6;В них обучающихся, чел.;36;1;;;2;;3;;6;3;7;4;;10;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;240;20;;;15;20;24;25;30;30;21;39;2;1;13
8;В них обучающихся, чел.;1214;78;;;80;106;120;127;133;158;96;226;9;5;76
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;36;;7;4;3;6;2;3;3;1;2;2;1;1;1
10;В них обучающихся, чел.;220;;34;19;21;37;18;20;20;6;14;16;5;4;6
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);2540;99;9;13;158;208;252;288;354;355;352;430;4;4;14
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";12369;356;43;39;591;836;1189;1325;1692;1866;1792;2522;17;19;82
13;в том числе обучаются:          очно;12269;356;43;39;591;836;1189;1325;1691;1865;1792;2512;17;9;4
14;очно-заочно;100;;;;;;;;1;1;;10;;10;78
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);355;3;;;9;16;23;14;42;46;53;140;;5;4
17;девочки;4548;110;12;7;211;297;446;502;618;679;660;938;9;13;46
18;лица с ограниченными возможностями здоровья;12369;356;43;39;591;836;1189;1325;1692;1866;1792;2522;17;19;82
19;из них (из строки 18):             инвалиды;237;;;;;2;8;2;2;8;12;106;5;14;78
20;дети-инвалиды;3570;201;36;32;258;283;349;373;425;525;450;630;8;;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;779;3;;2;20;32;47;64;84;81;122;275;1;10;38
24;из них воспитанники (без приходящих учащихся);158;;;;;;9;;1;14;17;117;;;
25;обучающиеся иностранные граждане;6;1;;;;1;;;2;1;;1;;;
26;из них девочки;4;1;;;;;;;2;1;;;;;
27;обучающиеся лица без гражданства;1;;;;;;;;;;;1;;;
