;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10, 13);Численность обучающихся по программам начального общего образования – всего;Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-го класса или 1-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам основного общего образования – всего;Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-го класса или 5-го класса первого года обучения  по пролонги- рованным программам;Численность обучающихся по программам среднего общего образования – всего;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-го класса  или 10-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам образование обучающихся с умственной отсталостью (интеллекту-альными нарушениями);Численность обучающихся по программам из графы 13 девочки;Численность обучающихся по программам из графы 13 обучающиеся первого года обучения;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 17) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;15092;982;376;143;1728;617;275;13;5;7;12369;4548;399;100;27;11;7
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;;;;
3;6 лет;4;2;1;2;;;;;;;2;1;2;;;;
4;7 лет;115;41;14;36;;;;;;;74;23;63;;;;
5;8 лет;552;125;54;66;;;;;;;427;134;234;;1;1;
6;9 лет;925;224;86;29;;;;;;;701;271;77;;1;1;
7;10 лет;1294;260;86;6;13;4;13;;;;1021;368;10;;4;2;1
8;11 лет;1642;231;87;2;113;37;92;;;;1298;477;8;;6;1;3
9;12 лет;1969;64;30;;283;107;119;;;;1622;616;;;2;;1
10;13 лет;1978;21;12;2;291;98;29;;;;1666;617;;;3;3;
11;14 лет;2223;7;3;;379;139;15;;;;1837;683;1;1;5;3;1
12;15 лет;2296;6;3;;398;130;4;;;;1892;694;3;;1;;
13;16 лет;1341;1;;;170;65;3;;;;1170;401;;1;2;;
14;17 лет;416;;;;63;31;;7;4;7;346;122;1;;2;;1
15;18 лет;101;;;;12;2;;3;;;86;27;;;;;
16;19 лет;53;;;;4;3;;2;1;;47;21;;;;;
17;20 лет;30;;;;1;;;;;;29;14;;;;;
18;21 год;18;;;;1;1;;1;;;16;7;;;;;
19;22 года;7;;;;;;;;;;7;4;;;;;
20;23 года;9;;;;;;;;;;9;3;;3;;;
21;24 года;6;;;;;;;;;;6;3;;4;;;
22;25 лет;5;;;;;;;;;;5;1;;4;;;
23;26 лет;3;;;;;;;;;;3;3;;2;;;
24;27 лет;2;;;;;;;;;;2;;;1;;;
25;28 лет;2;;;;;;;;;;2;1;;2;;;
26;29 лет;16;;;;;;;;;;16;7;;11;;;
27;30–34 года;28;;;;;;;;;;28;14;;24;;;
28;35–39 лет;18;;;;;;;;;;18;7;;16;;;
29;40 лет и старше;39;;;;;;;;;;39;29;;31;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
