;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;13331;1526;1587;1626;1626;1421;1435;1343;1349;1411;3;4;;
2;В них обучающихся, чел.;270567;29554;31638;32542;32315;29960;30130;27780;27619;28905;77;47;;
3;Число классов с углубленным изучением отдельных предметов, ед.;2068;3;15;15;10;64;62;111;106;89;819;770;2;2
4;В них обучающихся, чел.;39291;60;400;434;287;1896;1840;2840;2815;2342;14413;11935;20;9
5;Число гимназических классов, ед.;235;21;24;22;25;23;24;25;22;24;12;13;;
6;В них обучающихся, чел.;6128;600;663;604;653;635;648;632;554;603;272;264;;
7;Число лицейских классов, ед.;206;7;8;8;7;20;21;29;31;29;24;22;;
8;В них обучающихся, чел.;5253;192;211;205;203;524;558;767;796;757;562;478;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;15840;1557;1634;1671;1668;1528;1542;1508;1508;1553;858;809;2;2
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";321239;30406;32912;33785;33458;33015;33176;32019;31784;32607;15324;12724;20;9
11;в том числе обучаются:          очно;319793;30406;32912;33785;33458;33000;33174;32019;31713;32332;14731;12263;;
12;очно-заочно;1117;;;;;15;2;;71;274;441;285;20;9
13;заочно;329;;;;;;;;;1;152;176;;
14;Из строки 10:          воспитанники (без приходящих учащихся);2172;183;181;185;183;223;209;262;274;274;118;80;;
15;девочки;159124;14793;15975;16360;16348;16354;16348;16081;15741;16030;8223;6853;15;3
16;оставленные на повторное обучение;1148;277;123;80;165;37;42;40;43;332;9;;;
17;лица с ограниченными возможностями здоровья;10154;637;843;1170;1461;960;1102;1252;1329;1390;7;3;;
18;из них:                инвалиды;4;;;;;;;2;1;;;1;;
19;дети-инвалиды;1046;107;103;149;146;100;116;117;100;105;2;1;;
20;инвалиды (кроме учтенных в строке 18);3;;;;;;;;;;1;2;;
21;дети-инвалиды (кроме учтенных в строке 19);2518;193;212;208;219;272;286;260;291;299;144;134;;
22;дети-сироты и дети, оставшиеся без попечения родителей;3306;161;189;247;283;336;390;431;438;531;152;145;2;1
23;из них воспитанники (без приходящих учащихся);23;1;1;2;1;4;2;3;6;3;;;;
24;обучающиеся иностранные граждане;2032;276;282;299;226;220;207;158;169;130;36;29;;
25;из них девочки;842;125;122;126;98;80;96;56;70;46;14;9;;
26;обучающиеся лица без гражданства;150;25;20;25;15;15;14;15;9;12;;;;
