;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего (сумма граф 4 - 16);В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;Из графы 3 инвалиды;Из графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;204975;18458;23894;26777;28059;21089;21859;21028;19798;19495;2433;2081;2;2;;
2;В них обучающихся (всего), чел.;4170145;410824;526182;568100;585543;423995;432118;407306;370639;361859;45014;38502;50;13;;
3;из них (из строки 02) лица с ограниченными       возможностями здоровья:          глухие;642;63;67;80;73;77;66;70;56;57;18;15;;;24;369
4;слабослышащие;3592;375;465;451;426;403;337;350;294;308;96;87;;;73;2653
5;позднооглохшие;195;22;39;28;38;17;26;8;8;6;2;1;;;4;125
6;слепые;208;34;21;36;30;22;20;13;16;7;4;5;;;7;190
7;слабовидящие;6768;637;810;835;966;685;640;626;525;588;240;216;;;123;3875
8;с тяжелыми нарушениями речи;45234;8958;11707;10596;8507;2210;1088;829;684;535;74;46;;;64;3084
9;с нарушением опорно-двигательного аппарата;17096;2186;2290;2184;2119;1604;1474;1318;1363;1330;631;595;1;1;480;14593
10;с задержкой психического развития;203971;11097;17063;24203;28864;21352;25079;25371;24590;25256;736;360;;;441;13660
11;с умственной отсталостью (интеллектуальными          нарушениями);57776;3157;4628;6116;7453;7111;7701;7299;6998;7016;180;110;6;1;821;24173
12;с расстройствами аутистического спектра;7075;1925;1370;1142;887;514;346;316;246;243;48;38;;;157;5296
13;со сложными дефектами;1140;130;134;162;153;134;118;92;77;99;20;21;;;39;948
14;с иными ограниченными возможностями          здоровья;24857;1800;2294;2426;2580;2517;2650;2651;2703;2855;1236;1145;;;898;18018
