;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего (сумма граф 4 - 16);В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;Из графы 3 инвалиды;Из графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;70;;1;;;2;4;5;12;20;14;2;4;6;;
2;В них обучающихся (всего), чел.;852;;1;;;16;54;42;129;215;197;48;75;75;;
3;из них (из строки 02) лица с ограниченными       возможностями здоровья:          глухие;;;;;;;;;;;;;;;;
4;слабослышащие;2;;;;;;;1;;;;;1;;;2
5;позднооглохшие;;;;;;;;;;;;;;;;
6;слепые;;;;;;;;;;;;;;;;
7;слабовидящие;2;;;;;;;;;;;1;1;;1;1
8;с тяжелыми нарушениями речи;12;;;;;;3;4;4;;1;;;;;1
9;с нарушением опорно-двигательного аппарата;9;;;;;;2;;1;;2;1;;3;2;4
10;с задержкой психического развития;104;;1;;;1;;5;23;33;17;4;9;11;48;3
11;с умственной отсталостью (интеллектуальными          нарушениями);58;;;;;;15;12;20;11;;;;;4;4
12;с расстройствами аутистического спектра;1;;;;;;;;;1;;;;;1;
13;со сложными дефектами;12;;;;;;6;3;3;;;;;;3;
14;с иными ограниченными возможностями          здоровья;31;;;;;2;9;1;2;10;4;;1;2;4;8
