;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 40, 41);2144277;96358;81078;132601;106193;192935;160005;219013;188737;260781;229014;316748;278957;313811;270631;279555;227935;198304;155233;134171;102888
2;в том числе:       руководящие работники – всего;143559;546;369;3339;2235;9433;7011;14316;11762;21070;18248;29393;26108;26451;23277;20391;17097;12428;10064;6192;4778
3;из них:             директор;38519;27;15;364;156;1491;743;2519;1595;4646;3502;7880;6401;8225;6769;6676;5128;4360;3228;2331;1673
4;заместители директора;95514;466;312;2744;1897;7247;5641;10522;8995;14921;13311;19820;18077;16757;15122;12358;10704;7253;6098;3426;2712
5;руководитель филиала;1932;5;4;50;35;105;76;171;139;247;213;376;328;388;341;333;281;181;132;76;64
6;педагогические работники - всего (сумма строк 07, 28, 29, 33-39);1325205;81052;70484;102544;83946;129180;110068;133134;118857;156521;143447;197007;182059;192166;176894;158416;141677;105880;92952;69305;58915
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1070347;65485;56628;81905;65657;99737;83142;99808;87475;121810;110679;160801;147987;161569;148471;133348;118929;89161;78096;56723;48329
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;317426;25707;25358;20767;20451;22599;22381;26509;26320;37514;37318;60269;60074;59731;59551;36627;36473;18859;18755;8844;8750
9;русского языка и литературы;125421;5597;5346;7216;6887;9795;9428;10024;9725;14420;14205;19709;19436;19268;19034;17089;16831;13159;12914;9144;8933
10;языка народов России и литературы;15877;395;366;748;682;1209;1120;1815;1732;2748;2659;2964;2877;2303;2243;1879;1821;1120;1040;696;595
11;истории, экономики, права, обществознания;65682;4108;2947;6754;4510;7028;5044;6395;5065;7592;6417;9169;7855;8898;7672;7663;6419;5091;4284;2984;2485
12;информатики и ИКТ;27665;1720;1099;3576;2143;4724;3092;3831;2759;3724;2935;3688;2929;2737;2206;1944;1418;1079;797;642;456
13;физики;31574;1301;912;1887;1186;2167;1451;2036;1453;2817;2187;3893;3128;4996;4168;5222;4162;4024;3038;3231;2291
14;математики;97396;4335;3800;5936;4982;7714;6815;7619;6977;9362;8833;12429;11861;15078;14555;15971;15355;11425;10805;7527;6949
15;химии;23481;928;810;1333;1145;1559;1396;1777;1588;2210;2060;3141;2986;3729;3583;3686;3496;2849;2677;2269;2082
16;географии;30643;1051;832;1863;1402;2327;1848;2469;2132;3697;3360;5096;4669;4812;4446;4185;3764;3100;2769;2043;1814
17;биологии;31674;1253;1119;2150;1918;2442;2202;2821;2589;3511;3335;4590;4341;4902;4715;4540;4335;3352;3190;2113;1977
18;иностранных языков;120230;8601;8038;14010;12916;19705;18745;17952;17290;14299;13836;10510;10184;9653;9395;10694;10344;8733;8448;6073;5865
19;из них:                         английского языка;103121;7641;7137;12713;11712;17928;17052;16231;15629;12638;12207;8869;8574;7716;7495;8249;7965;6616;6380;4520;4363
20;немецкого языка;12810;614;569;897;825;1311;1238;1336;1281;1294;1261;1259;1224;1466;1433;1848;1790;1608;1568;1177;1131
21;французского языка;3322;239;225;257;236;303;288;250;242;266;257;304;297;401;395;515;496;454;443;333;324
22;физической культуры;77905;6468;2866;9730;3312;10530;4075;8127;3576;8094;4238;9503;5262;9254;4821;7999;3512;4977;1895;3223;1173
23;трудового обучения (технологии);42885;909;571;1648;894;2663;1525;3182;2078;4849;3514;6619;4697;6825;4586;7360;4482;5355;3106;3475;1822
24;музыки и пения;20130;1183;1085;1208;1052;1342;1196;1483;1353;2329;2190;3274;3129;3242;3081;2950;2730;1949;1742;1170;986
25;изобразительного искусства, черчения;15486;754;695;1034;966;1314;1201;1317;1215;1836;1742;2517;2400;2504;2367;2135;1981;1311;1171;764;673
26;основ безопасности жизнедеятельности;12090;414;147;819;205;993;243;888;269;1136;370;1599;473;1952;496;1844;386;1439;271;1006;127
27;прочих предметов;14782;761;637;1226;1006;1626;1380;1563;1354;1672;1480;1831;1686;1685;1552;1560;1420;1339;1194;1519;1351
