;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допу-щенных к государственной итоговой аттестации (ГИА) по образователь-ным программам основного общего образования (сумма строк 02, 04, 05);;;;;;;;;;;;;;;;;5548;140;4;33;6;18
2;в том числе:       получили аттестат об основном общем образовании;;;;;;;;;;;;;;;;;5540;136;2;32;6;18
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;;;;;;;;;;;;;;;;;295;4;;2;;1
4;получили на ГИА неудовлетворительные результаты;;;;;;;;;;;;;;;;;2;;;;;
5;не участвовали в ГИА;;;;;;;;;;;;;;;;;6;4;2;1;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;;;;;;;;;;;;;;;;;141;2;;;;1
7;в IV квартале прошлого года;;;;;;;;;;;;;;;;;175;2;;1;;
8;после 1 сентября текущего года;;;;;;;;;;;;;;;;;11;1;;1;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);;;;;;;;;;;;;;;;;3701;33;14;10;3;10
10;в том числе:       получили аттестат о среднем общем образовании;;;;;;;;;;;;;;;;;3678;33;14;10;3;10
11;получили на ГИА неудовлетворительные результаты;;;;;;;;;;;;;;;;;1;;;;;
12;не участвовали в ГИА;;;;;;;;;;;;;;;;;22;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;;;;;;;;;;;;;;;;;205;2;1;1;;
14;в IV квартале прошлого года;;;;;;;;;;;;;;;;;209;;;;;
15;после 1 сентября текущего года;;;;;;;;;;;;;;;;;2;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;;;;;;;;;;;;;;;;;3209;24;10;9;3;7
17;участвовали в ЕГЭ по русскому языку (из строки 16);;;;;;;;;;;;;;;;;2209;21;8;8;3;5
18;из них сдали ЕГЭ;;;;;;;;;;;;;;;;;2086;20;8;7;3;5
19;участвовали в ЕГЭ по математике (из строки 16);;;;;;;;;;;;;;;;;1472;16;8;4;2;3
20;из них сдали ЕГЭ;;;;;;;;;;;;;;;;;1329;14;8;4;2;3
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;;;;;;;;;;;;;;;;;470;9;4;1;;3
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;;;;;;;;;;;;;;;;;103;77;51;19;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
