;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;2261;6;7;9;11;44;77;130;213;324;534;130;409;367
2;В них обучающихся, чел.;24590;177;147;170;140;367;737;1112;1897;3141;6377;1652;4574;4099
3;Число классов с углубленным изучением отдельных предметов, ед.;8;;;;;;;;;;4;;2;2
4;В них обучающихся, чел.;131;;;;;;;;;;58;;29;44
5;Число гимназических классов, ед.;5;;;;;;;1;;1;1;;1;1
6;В них обучающихся, чел.;25;;;;;;;1;;1;9;;5;9
7;Число лицейских классов, ед.;4;;;;;;;;;1;1;;1;1
8;В них обучающихся, чел.;23;;;;;;;;;1;3;;12;7
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;2278;6;7;9;11;44;77;131;213;326;540;130;413;371
10;В них обучающихся (сумма строк 02, 04, 06, 08, 11 - 13), чел.;24769;177;147;170;140;367;737;1113;1897;3143;6447;1652;4620;4159
11;в том числе обучаются:          очно;495;;;;4;;1;;19;116;148;74;67;66
12;очно-заочно;47;;;;;;;7;;7;21;9;3;
13;заочно;24227;177;147;170;136;367;736;1106;1878;3020;6278;1569;4550;4093
14;Из строки 10:          воспитанники (без приходящих учащихся);262;;;;;10;6;11;21;6;79;;84;45
15;девочки;7941;80;81;77;65;147;208;231;373;912;2200;677;1408;1482
16;оставленные на повторное обучение;508;18;8;5;3;11;17;35;99;120;133;20;23;16
17;лица с ограниченными возможностями здоровья;231;;1;;;3;35;26;53;55;24;6;12;16
18;из них:                инвалиды;63;;;;;;2;4;11;10;9;2;9;16
19;дети-инвалиды;23;;;;;;6;1;1;4;6;2;3;
20;инвалиды (кроме учтенных в строке 18);78;;;;;2;6;6;4;6;12;2;17;23
21;дети-инвалиды (кроме учтенных в строке 19);31;;;;;2;1;;;2;14;7;1;4
22;дети-сироты и дети, оставшиеся без попечения родителей;99;;;;;1;2;4;6;14;37;7;18;10
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
