;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допу-щенных к государственной итоговой аттестации (ГИА) по образователь-ным программам основного общего образования (сумма строк 02, 04, 05);5392;127;17;12;6;5;1889;2;3501;6;6;3;;;;5398;17;;;;;
2;в том числе:       получили аттестат об основном общем образовании;5349;126;17;12;6;5;1881;2;3466;3;3;3;;;;5352;17;;;;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;1723;6;1;4;3;2;506;;1217;;;;;;;1723;1;;;;;
4;получили на ГИА неудовлетворительные результаты;5;;;;;;5;;;;;;;;;5;;;;;;
5;не участвовали в ГИА;38;1;;;;;3;;35;3;3;;;;;41;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;144;2;;2;;1;95;;49;;;;;;;144;;;;;;
7;в IV квартале прошлого года;91;;;;;;66;;25;;;;;;;91;1;;;;;
8;после 1 сентября текущего года;;;;;;;;;;;;;;;;;;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);5217;19;3;2;16;6;977;;4240;3;3;3;;;;5220;50;3;1;2;;
10;в том числе:       получили аттестат о среднем общем образовании;5203;19;3;2;16;6;977;;4226;3;3;3;;;;5206;50;3;1;2;;
11;получили на ГИА неудовлетворительные результаты;;;;;;;;;;;;;;;;;;;;;;
12;не участвовали в ГИА;14;;;;;;;;14;;;;;;;14;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;132;;;;;;95;;37;;;;;;;132;6;;;;;
14;в IV квартале прошлого года;70;;;;;;25;;45;;;;;;;70;7;;;;;
15;после 1 сентября текущего года;;;;;;;;;;;;;;;;;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;3414;9;3;1;4;5;934;;2480;;;;;;;3414;36;3;1;2;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);1673;4;1;1;;4;716;;957;;;;;;;1673;28;3;1;2;;
18;из них сдали ЕГЭ;1482;4;1;1;;4;578;;904;;;;;;;1482;28;3;1;2;;
19;участвовали в ЕГЭ по математике (из строки 16);1195;3;1;1;;4;556;;639;;;;;;;1195;28;3;1;2;;
20;из них сдали ЕГЭ;956;3;1;1;;4;376;;580;;;;;;;956;28;3;1;2;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;1789;10;;1;12;1;43;;1746;3;3;3;;;;1792;14;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;38;1;;;;;3;;35;10;10;6;1;;;48;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
