;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допу-щенных к государственной итоговой аттестации (ГИА) по образователь-ным программам основного общего образования (сумма строк 02, 04, 05);14995;424;4;20;7;35;5198;9735;62;41;38;1;30;;;15036;41;2;;2;;
2;в том числе:       получили аттестат об основном общем образовании;14934;411;4;20;7;35;5181;9691;62;41;38;1;30;;;14975;41;2;;2;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;3926;76;2;6;1;15;1433;2482;11;22;22;1;21;;;3948;1;;;;;
4;получили на ГИА неудовлетворительные результаты;6;;;;;;5;1;;;;;;;;6;;;;;;
5;не участвовали в ГИА;55;13;;;;;12;43;;;;;;;;55;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;476;5;;1;;1;257;219;;1;1;;1;;;477;;;;;;
7;в IV квартале прошлого года;725;38;;2;;;264;447;14;4;4;1;2;;;729;2;;;;;
8;после 1 сентября текущего года;168;22;;;;;132;36;;;;;;;;168;;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);15007;117;12;6;16;18;4344;10578;85;32;32;13;19;;;15039;167;1;;1;;
10;в том числе:       получили аттестат о среднем общем образовании;14933;117;12;6;16;18;4341;10507;85;32;32;13;19;;;14965;166;1;;1;;
11;получили на ГИА неудовлетворительные результаты;12;;;;;;;12;;;;;;;;12;;;;;;
12;не участвовали в ГИА;62;;;;;;3;59;;;;;;;;62;1;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;250;1;;1;1;;224;26;;2;2;;2;;;252;7;;;;;
14;в IV квартале прошлого года;258;12;2;1;1;;91;162;5;5;5;4;1;;;263;3;;;;;
15;после 1 сентября текущего года;47;;;;;;;47;;;;;;;;47;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;7958;80;9;4;8;2;2864;5035;59;12;12;4;8;;;7970;126;1;;1;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);3508;9;2;2;1;1;1603;1896;9;6;6;;6;;;3514;102;;;;;
18;из них сдали ЕГЭ;3323;9;2;2;1;1;1496;1819;8;6;6;;6;;;3329;93;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);2771;5;2;1;1;;1387;1377;7;6;6;;6;;;2777;71;;;;;
20;из них сдали ЕГЭ;2379;5;2;1;1;;1117;1256;6;6;6;;6;;;2385;69;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;6987;37;3;2;8;16;1477;5484;26;20;20;9;11;;;7007;40;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;142;25;;7;;;35;106;1;83;83;31;40;;;225;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
