;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Численность обучающихся, окончивших данный класс – всего (сумма строк 02–05);1132;80;13;6;110;115;120;124;158;151;126;120;8;;1
2;в том числе по программам с нормативным сроком освоения:       9 лет;857;66;;;79;84;87;96;124;117;98;106;;;
3;10 лет;207;;13;6;22;20;26;24;28;28;23;13;4;;
4;12 лет;67;14;;;9;11;7;4;5;6;5;1;4;;1
5;13 лет;1;;;;;;;;1;;;;;;
6;"Кроме того (кроме строки 01), численность экстернов, окончивших данный класс (сумма строк 07–10; 11, 12)";1;;;;;;;;;;1;;;;
7;в том числе по программам с нормативным сроком освоения:       9 лет;1;;;;;;;;;;1;;;;
8;10 лет;;;;;;;;;;;;;;;
9;12 лет;;;;;;;;;;;;;;;
10;13 лет;;;;;;;;;;;;;;;
11;Из строки 06 – обучались:       в форме семейного образования;1;;;;;;;;;;1;;;;
12;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
