;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего (сумма граф 4 - 16);В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;Из графы 3 инвалиды;Из графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;258;1;4;2;3;3;11;22;44;91;35;23;9;10;;
2;В них обучающихся (всего), чел.;3055;3;21;21;16;30;33;149;475;1111;579;392;126;99;;
3;из них (из строки 02) лица с ограниченными       возможностями здоровья:          глухие;1;;;;;;;;;1;;;;;;
4;слабослышащие;5;;;;;;;;;3;1;;1;;3;1
5;позднооглохшие;;;;;;;;;;;;;;;;
6;слепые;;;;;;;;;;;;;;;;
7;слабовидящие;3;;;;;;;;;2;;;;1;1;1
8;с тяжелыми нарушениями речи;4;;;;;;;;1;3;;;;;;1
9;с нарушением опорно-двигательного аппарата;80;;6;15;10;13;3;7;3;7;6;5;3;2;2;76
10;с задержкой психического развития;557;;;;2;3;8;53;138;245;54;39;8;7;10;20
11;с умственной отсталостью (интеллектуальными          нарушениями);30;;5;;;;2;2;4;12;2;;2;1;7;8
12;с расстройствами аутистического спектра;11;;6;;;;2;1;;1;1;;;;2;9
13;со сложными дефектами;;;;;;;;;;;;;;;;
14;с иными ограниченными возможностями          здоровья;67;3;1;;1;;;5;3;13;20;11;5;5;7;39
