;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допу-щенных к государственной итоговой аттестации (ГИА) по образователь-ным программам основного общего образования (сумма строк 02, 04, 05);1418987;33251;697;6330;264;5736;1417565;958;464;15221;14569;481;2083;6;23;1434208;2606;103;5;29;2;13
2;в том числе:       получили аттестат об основном общем образовании;1417606;32833;680;6185;263;5731;1416198;947;461;15049;14417;480;2049;6;23;1432655;2591;97;4;28;2;13
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;577837;3708;115;1792;89;2137;577499;217;121;1320;1159;84;568;1;9;579157;98;;;;;
4;получили на ГИА неудовлетворительные результаты;57;2;;;;;57;;;;;;;;;57;2;;;;;
5;не участвовали в ГИА;1324;416;17;145;1;5;1310;11;3;172;152;1;34;;;1496;13;6;1;1;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;87586;619;17;234;10;295;87536;29;21;161;148;12;54;;1;87747;59;;;;;
7;в IV квартале прошлого года;26115;433;3;99;4;57;26028;58;29;211;145;10;54;;1;26326;21;;;;;
8;после 1 сентября текущего года;390;3;1;1;;;388;1;1;1;1;;;;;391;4;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);652812;4097;514;1771;470;2389;652270;412;130;871;823;420;207;;17;653683;1371;11;2;7;3;4
10;в том числе:       получили аттестат о среднем общем образовании;652414;4094;514;1769;470;2388;651872;412;130;871;823;420;207;;17;653285;1371;11;2;7;3;4
11;получили на ГИА неудовлетворительные результаты;95;2;;2;;;95;;;;;;;;;95;;;;;;
12;не участвовали в ГИА;303;1;;;;1;303;;;;;;;;;303;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;78083;363;37;177;36;264;78033;41;9;56;48;22;11;;2;78139;105;1;;;1;
14;в IV квартале прошлого года;12691;56;5;28;1;28;12644;31;16;32;28;16;11;;2;12723;51;;;;;
15;после 1 сентября текущего года;280;1;;;;;280;;;;;;;;;280;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;620073;3745;468;1596;425;2217;619680;278;115;460;428;190;103;;11;620533;1242;8;1;5;2;4
17;участвовали в ЕГЭ по русскому языку (из строки 16);565261;2862;315;1130;294;1758;564983;202;76;357;326;139;75;;11;565618;734;6;;4;1;2
18;из них сдали ЕГЭ;553715;2681;287;1014;273;1623;553444;199;72;353;322;128;73;;11;554068;683;6;;4;;2
19;участвовали в ЕГЭ по математике (из строки 16);382452;1844;207;714;193;1128;382284;119;49;229;212;75;51;;4;382681;449;4;;4;;1
20;из них сдали ЕГЭ;357014;1671;192;626;174;1008;356850;116;48;218;202;74;48;;4;357232;402;4;;4;;1
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;32436;351;46;175;45;171;32287;134;15;411;395;230;104;;6;32847;129;3;1;2;1;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;6133;4407;141;1281;8;36;6074;45;14;16945;16617;865;5030;11;23;23078;172;78;6;30;;2
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
