;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;685765;79193;77379;75707;75559;69667;68477;64825;61032;60087;25911;27685;147;96
2;В них обучающихся, чел.;13779451;1703751;1653982;1579023;1570803;1446192;1402494;1287179;1169325;1139261;407135;416605;2293;1408
3;Число классов с углубленным изучением отдельных предметов, ед.;43967;490;2096;2091;2047;3917;3793;4734;4980;4807;8489;6516;7;
4;В них обучающихся, чел.;1090983;13585;60115;57661;56687;105279;100125;122339;126536;120114;180597;147829;116;
5;Число гимназических классов, ед.;30434;2619;2742;2650;2612;3361;3258;3139;3034;2968;2016;2029;6;
6;В них обучающихся, чел.;819354;75162;79357;74525;73024;93001;88437;83196;78221;75347;49462;49489;133;
7;Число лицейских классов, ед.;22599;1715;1777;1688;1691;2271;2215;2273;2429;2460;2034;2041;5;
8;В них обучающихся, чел.;598272;49115;50552;47544;47028;61832;59705;60082;62373;62216;49317;48402;106;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;782765;84017;83994;82136;81909;79216;77743;74971;71475;70322;38450;38271;165;96
10;"В них обучающихся (сумма строк 02, 04, 06, 08; 11 - 13), чел.";16288060;1841613;1844006;1758753;1747542;1706304;1650761;1552796;1436455;1396938;686511;662325;2648;1408
11;в том числе обучаются:          очно;16272355;1840503;1842635;1757349;1746065;1704959;1649292;1551359;1434996;1395448;685184;660543;2618;1404
12;очно-заочно;11361;869;996;1003;1012;1001;1113;1103;1050;1081;798;1305;29;1
13;заочно;4344;241;375;401;465;344;356;334;409;409;529;477;1;3
14;Из строки 10:          воспитанники (без приходящих учащихся);213955;19776;20311;19437;19637;21449;21768;23110;21976;21531;12760;11949;167;84
15;девочки;8044405;898326;899228;861018;854088;835113;808564;762859;705765;688048;370994;359631;646;125
16;оставленные на повторное обучение;23802;6690;3260;1834;3568;1087;1274;1900;2151;1642;356;36;4;
17;лица с ограниченными возможностями здоровья;368554;30384;40888;48259;52096;36646;39545;38943;37560;38300;3285;2639;7;2
18;из них:                инвалиды;3131;383;385;313;354;302;318;271;277;281;91;155;;1
19;дети-инвалиды;86984;9893;10726;10677;10931;8787;8667;8033;7667;7728;2084;1783;7;1
20;инвалиды (кроме учтенных в строке 18);2056;139;137;152;172;191;174;179;194;225;137;356;;
21;дети-инвалиды (кроме учтенных в строке 19);101576;8844;9659;9483;9913;10246;10525;10426;10282;10560;6067;5563;8;
22;дети-сироты и дети, оставшиеся без попечения родителей;92099;5386;6539;7159;8309;9394;10418;11326;12176;13328;4328;3732;4;
23;из них воспитанники (без приходящих учащихся);1864;91;105;114;132;192;214;252;260;298;122;82;2;
