;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, человек;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий
1;Образовательные программы начального общего образования;7253261;130955;2548;1320983;4546;1063409;7261
2;из них адаптированные;209742;3960;342;47804;213;41438;625
3;в том числе:           для глухих;2579;24;1;382;;317;
4;для слабослышащих и позднооглохших;5785;129;8;804;15;672;26
5;для слепых;1116;9;;91;;59;13
6;для слабовидящих;10060;280;32;1709;;1189;15
7;с тяжелыми нарушениями речи;50852;893;50;19808;10;18678;46
8;с нарушениями опорно-двигательного аппарата;11826;169;37;1803;28;2155;265
9;с задержкой психического развития;119285;2371;199;21505;155;16909;234
10;с расстройствами аутистического спектра;8239;85;15;1702;5;1459;26
11;Образовательные программы основного общего образования;7817549;255029;4700;1440246;5681;1245065;9917
12;из них адаптированные;208032;6034;556;35639;281;29076;1110
13;в том числе:           для глухих;2943;49;1;499;9;378;15
14;для слабослышащих и позднооглохших;5551;234;18;920;10;799;33
15;для слепых;1033;4;;89;;89;10
16;для слабовидящих;8238;231;21;903;1;916;42
17;с тяжелыми нарушениями речи;11421;243;30;2540;8;2739;50
18;с нарушениями опорно-двигательного аппарата;9475;256;93;1522;71;2597;550
19;с задержкой психического развития;167154;4992;386;28734;181;21089;397
20;с расстройствами аутистического спектра;2217;25;7;432;1;469;13
21;Образовательные программы среднего общего образования;1422285;70536;3001;297698;1338;271277;2803
22;из них адаптированные;4419;93;25;779;49;967;214
23;в том числе:           для глухих;310;;;76;;33;
24;для слабослышащих и позднооглохших;455;3;;142;;133;5
25;для слепых;248;3;;18;;14;2
26;для слабовидящих;822;17;4;108;2;129;17
27;с тяжелыми нарушениями речи;119;5;1;24;;25;6
28;с нарушениями опорно-двигательного аппарата;1223;48;14;248;40;451;153
29;с задержкой психического развития;1148;16;5;142;7;154;29
30;с расстройствами аутистического спектра;94;1;1;21;;28;2
31;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);256847;4955;338;22556;234;18280;360
32;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 01);9838;;;;;;
33;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1216;;;;;;
34;основного общего образования (из строки 11);12036;;;;;;
35;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1096;;;;;;
36;среднего общего образования (из строки 21);1963;;;;;;
37;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;85;;;;;;
38;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 31);14584;;;;;;
39;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1684;;;;;;
