;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Численность обучающихся, окончивших данный класс – всего (сумма строк 02–05);208701;10733;3629;3329;17644;21277;22334;24654;23787;24838;25489;25143;3524;1963;357
2;в том числе по программам с нормативным сроком освоения:       9 лет;160239;9155;;;12196;14793;17543;20856;20657;21417;22111;21511;;;
3;10 лет;17521;;2096;1746;2161;2367;1462;1354;1121;1298;1251;1393;1272;;
4;12 лет;20862;1578;;;1746;2105;2214;1740;1736;1814;1800;1956;2072;1815;286
5;13 лет;10079;;1533;1583;1541;2012;1115;704;273;309;327;283;180;148;71
6;"Кроме того (кроме строки 01), численность экстернов, окончивших данный класс (сумма строк 07–10; 11, 12)";561;136;25;14;50;35;32;42;31;33;41;118;3;1;
7;в том числе по программам с нормативным сроком освоения:       9 лет;442;132;;;34;23;22;34;25;26;34;112;;;
8;10 лет;63;;18;13;11;4;6;1;2;3;3;2;;;
9;12 лет;36;4;;;2;5;3;5;3;4;2;4;3;1;
10;13 лет;20;;7;1;3;3;1;2;1;;2;;;;
11;Из строки 06 – обучались:       в форме семейного образования;554;136;24;14;49;35;31;41;31;32;39;118;3;1;
12;по программам, не имеющим государственной аккредитации;7;;1;;1;;1;1;;1;2;;;;
