;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;392;30;;;30;38;36;46;48;53;58;53;;;
2;В них обучающихся, чел.;2569;152;;;183;174;232;291;344;342;452;399;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;22;;2;3;1;5;5;2;1;1;1;;1;;
4;В них обучающихся, чел.;78;;3;5;3;13;11;2;8;13;15;;5;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;25;;2;3;4;3;2;2;2;1;2;2;1;1;
6;В них обучающихся, чел.;112;;7;11;20;17;13;5;10;1;9;9;5;5;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;33;2;;;3;2;3;4;1;3;4;4;3;1;3
8;В них обучающихся, чел.;174;15;;;17;14;8;20;9;16;22;26;10;4;13
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;37;;5;4;2;5;3;4;2;3;5;3;1;;
10;В них обучающихся, чел.;115;;15;9;3;16;5;22;8;12;21;3;1;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);509;32;9;10;40;53;49;58;54;61;70;62;6;2;3
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";3048;167;25;25;226;234;269;340;379;384;519;437;21;9;13
13;в том числе обучаются:          очно;2809;153;24;22;209;217;246;322;348;350;482;397;19;8;12
14;очно-заочно;188;7;1;3;14;14;15;12;23;33;29;34;2;1;
15;заочно;51;7;;;3;3;8;6;8;1;8;6;;;1
16;из них (из строки 12):       воспитанники (без приходящих учащихся);369;5;;3;16;32;29;50;38;36;77;58;12;7;6
17;девочки;1007;54;9;5;71;74;93;130;121;113;164;158;8;5;2
18;лица с ограниченными возможностями здоровья;2901;162;25;25;223;220;249;328;357;370;480;419;21;9;13
19;из них (из строки 18):             инвалиды;218;6;3;8;25;16;11;55;19;22;20;26;6;;1
20;дети-инвалиды;1284;118;16;13;133;106;116;114;167;159;161;158;11;5;7
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);7;;;;;2;1;1;1;;1;1;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;122;1;;;2;6;9;22;16;13;14;27;5;3;4
24;из них воспитанники (без приходящих учащихся);72;1;;;1;5;5;6;7;11;8;16;5;3;4
25;обучающиеся иностранные граждане;1;;;;;;;;;;1;;;;
26;из них девочки;1;;;;;;;;;;1;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
