;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);33635;1643;1434;1465;1244;1964;1665;2997;2582;3545;3143;4603;4037;5744;4970;5275;4340;3958;2879;2441;1743
2;в том числе:       руководящие работники – всего;2049;7;7;43;32;72;60;174;144;221;184;355;312;492;446;365;332;224;190;96;84
3;из них:             директор;531;1;1;1;;9;5;24;14;36;27;92;75;155;138;104;94;78;65;31;28
4;заместители директора;1263;4;4;41;31;58;50;124;107;162;138;226;202;282;255;202;184;113;95;51;46
5;руководитель филиала;245;2;2;1;1;4;4;24;21;21;17;36;33;54;50;58;53;32;29;13;9
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);19914;1483;1313;1182;1007;1358;1151;1824;1616;1980;1822;2585;2376;3347;3085;2958;2709;2018;1779;1179;1008
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);16731;1237;1079;971;818;1094;905;1423;1240;1569;1427;2156;1967;2872;2639;2618;2388;1777;1562;1014;870
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;4785;429;424;283;280;281;281;380;380;473;472;640;639;953;952;815;815;403;400;128;128
9;русского языка и литературы;2053;124;119;94;92;128;119;148;141;146;144;257;253;362;356;361;356;265;264;168;164
10;языка народов России и литературы;3;;;;;;;;;1;1;;;1;1;1;1;;;;
11;истории, экономики, права, обществознания;1121;89;71;76;56;65;41;109;90;105;94;147;123;196;177;186;160;97;86;51;45
12;информатики;447;25;13;23;16;58;43;71;60;68;56;57;45;71;61;37;27;28;21;9;7
13;физики;574;45;29;30;23;25;14;26;19;55;41;72;55;78;57;103;89;78;52;62;42
14;математики;1629;106;96;91;82;75;65;97;92;127;119;223;204;283;270;273;265;224;215;130;121
15;химии;452;30;26;26;22;23;21;19;18;26;25;53;53;81;78;84;80;50;48;60;53
16;географии;568;16;12;26;20;25;22;50;47;44;41;78;76;96;92;102;96;84;73;47;41
17;биологии;595;34;28;27;25;35;33;49;43;47;45;87;84;106;102;88;86;80;77;42;42
18;иностранных языков;1738;162;151;118;108;169;157;212;203;215;210;209;203;228;218;173;171;150;145;102;100
19;из них:                         английского языка;1418;154;144;108;99;156;145;192;183;188;184;169;164;162;155;127;127;101;97;61;61
20;немецкого языка;297;7;6;9;8;13;12;20;20;26;25;39;38;61;59;39;37;45;43;38;36
21;французского языка;17;;;1;1;;;;;;;1;1;4;4;6;6;2;2;3;3
22;китайского языка;1;;;;;;;;;1;1;;;;;;;;;;
23;физической культуры;1205;99;51;106;39;129;56;130;44;126;71;122;63;158;73;150;69;114;42;71;29
24;труда (технологии);640;25;16;23;15;28;18;52;39;57;44;98;82;125;100;92;58;82;54;58;36
25;музыки и пения;371;27;24;21;20;17;16;27;27;30;30;44;42;57;54;64;62;51;48;33;30
26;изобразительного искусства, черчения;161;8;8;5;5;10;9;12;11;12;12;21;21;30;27;30;30;16;15;17;15
27;основ безопасности и защиты Родины;253;9;2;6;1;17;3;29;14;23;8;30;6;30;4;44;9;42;10;23;5
