;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);246800;24580;26316;26693;25771;25876;24504;24642;24411;24228;10470;8797;400;112
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);246436;24566;26293;26678;25763;25863;24487;24624;24397;24044;10462;8751;400;108
3;в том числе обучались:       очно;245755;24559;26287;26673;25741;25854;24479;24605;24351;23993;10185;8735;232;61
4;очно-заочно;603;7;5;4;9;8;7;9;22;29;276;12;168;47
5;заочно;78;;1;1;13;1;1;10;24;22;1;4;;
6;Численность экстернов, окончивших данный класс;364;14;23;15;8;13;17;18;14;184;8;46;;4
7;из них (из стр.06)  обучались:       в форме семейного образования;269;14;23;15;8;13;17;18;14;116;7;24;;
8;в форме самообразования;20;;;;;;;;;;1;15;;4
9;по программам, не имеющим государственной аккредитации;18;;;;;;;;;17;;1;;
