;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;247483;99956;48417;22063;126442;61416;25639;21085;10425;10825;932;1046;433;145
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;10;10;5;10;;;;;;;;;;
3;6 лет;2257;2257;1226;2109;;;;;;;;16;10;3
4;7 лет;19737;19737;9675;17174;;;;;;;;89;46;16
5;8 лет;25001;25001;12180;2505;;;;;;;6;132;54;20
6;9 лет;26034;26004;12731;206;30;16;24;;;;6;122;51;10
7;10 лет;26408;23479;11201;47;2929;1499;2703;;;;4;106;43;14
8;11 лет;26190;3069;1260;8;23121;11413;19478;;;;9;112;39;8
9;12 лет;26120;272;99;1;25848;12609;2917;;;;10;94;41;18
10;13 лет;24684;51;13;1;24633;11981;353;;;;1;110;44;14
11;14 лет;24481;17;8;1;24443;11889;97;21;12;21;7;101;46;20
12;15 лет;22908;9;4;1;21449;10350;41;1450;784;1309;14;72;29;12
13;16 лет;12643;7;2;;3159;1357;5;9477;5005;7890;31;49;21;4
14;17 лет;8566;5;1;;541;193;1;8020;4153;942;35;16;5;6
15;18 лет;908;1;;;136;59;;771;356;69;24;10;4;
16;19 лет;96;1;;;22;10;1;73;11;28;13;;;
17;20 лет;103;4;4;;21;8;1;78;5;39;25;;;
18;21 год;95;2;2;;20;6;;73;11;38;34;;;
19;22 года;106;1;;;7;5;;98;14;30;38;;;
20;23 года;131;;;;37;4;;94;20;37;34;5;;
21;24 года;103;3;;;10;;2;90;7;49;29;;;
22;25 лет;102;;;;2;;1;100;8;38;40;3;;
23;26 лет;96;;;;;;;96;10;46;44;2;;
24;27 лет;95;4;3;;5;2;3;86;6;41;33;;;
25;28 лет;86;4;1;;9;6;7;73;8;37;59;3;;
26;29 лет;87;7;;;4;4;1;76;7;23;55;3;;
27;30–34 года;229;8;2;;10;2;3;211;8;111;200;1;;
28;35–39 лет;132;3;;;5;3;1;124;;50;121;;;
29;40 лет и старше;75;;;;1;;;74;;27;60;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
