;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;239981;234725;9422;15;1180;3;1299;5256;5256;161;2071;;;239749;178;54
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;10971;10765;91;;12;;15;206;104;4;18;;;10937;34;
3;с применением электронного обучения;67708;67266;1867;2;225;1;281;442;409;;89;;;67524;149;35
4;с применением дистанционных образовательных технологий;175082;173025;5996;5;593;1;780;2057;1752;7;375;;;174866;170;46
5;по индивидуальным учебным планам;3213;2734;1733;5;494;;121;479;477;5;303;;;3197;7;9
6;на дому;2193;1643;1168;9;602;;124;550;549;18;454;;;2193;;
7;в медицинской организации;22;22;19;;3;;;;;;;;;22;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);473;435;294;1;128;;39;38;38;1;30;;;473;;
9;по индивидуальным учебным планам (из строки 05);870;759;604;2;330;;61;111;111;;102;;;870;;
