;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;234725;95515;46604;21842;118393;57533;24727;20817;10783;11297;229;2884;1257;67
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;2021;2021;1058;1962;;;;;;;;17;6;
4;7 лет;20122;20122;10009;17913;;;;;;;;321;149;8
5;8 лет;23397;23397;11273;1817;;;;;;;1;381;164;9
6;9 лет;24691;24663;12117;138;28;8;22;;;;;356;151;8
7;10 лет;24974;22721;11025;9;2253;1178;2120;;;;;328;144;7
8;11 лет;24636;2335;1023;3;22301;10991;19807;;;;;291;131;3
9;12 лет;25273;214;82;;25059;12339;2561;;;;1;292;132;6
10;13 лет;23558;39;16;;23512;11447;192;7;4;7;1;314;145;9
11;14 лет;23208;2;1;;23135;11265;21;71;33;67;2;255;106;6
12;15 лет;20753;1;;;19396;9243;3;1356;768;1230;15;199;83;4
13;16 лет;12677;;;;2369;952;;10308;5258;9059;45;90;29;4
14;17 лет;8542;;;;217;71;1;8325;4414;796;53;35;15;2
15;18 лет;537;;;;26;8;;511;234;48;21;4;1;1
16;19 лет;43;;;;8;5;;35;13;7;11;1;1;
17;20 лет;37;;;;11;4;;26;13;8;13;;;
18;21 год;40;;;;19;2;;21;7;8;12;;;
19;22 года;25;;;;14;7;;11;4;4;13;;;
20;23 года;20;;;;7;;;13;4;8;4;;;
21;24 года;15;;;;3;1;;12;4;2;5;;;
22;25 лет;16;;;;3;1;;13;3;4;4;;;
23;26 лет;13;;;;2;1;;11;;6;4;;;
24;27 лет;15;;;;3;1;;12;1;5;2;;;
25;28 лет;15;;;;1;;;14;3;8;2;;;
26;29 лет;6;;;;1;;;5;;2;;;;
27;30–34 года;40;;;;14;5;;26;6;10;7;;;
28;35–39 лет;22;;;;4;2;;18;7;11;6;;;
29;40 лет и старше;29;;;;7;2;;22;7;7;7;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
