;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;218;19;;;19;20;22;26;28;30;30;24;;;
2;В них обучающихся, чел.;1378;105;;;97;134;140;152;180;203;220;147;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;23;;1;3;1;2;3;2;1;1;1;1;7;;
4;В них обучающихся, чел.;102;;1;18;1;2;19;3;4;2;5;2;45;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;58;8;;;4;4;4;5;3;3;3;4;8;12;
6;В них обучающихся, чел.;415;50;;;28;31;28;42;29;24;23;35;53;72;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;83;8;;;6;8;8;11;9;6;6;3;5;3;10
8;В них обучающихся, чел.;661;44;;;42;73;64;82;70;59;57;31;46;28;65
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;67;;7;7;6;4;4;5;4;4;6;8;7;3;2
10;В них обучающихся, чел.;367;;42;38;41;31;31;23;18;23;34;33;22;18;13
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);449;35;8;10;36;38;41;49;45;44;46;40;27;18;12
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";2923;199;43;56;209;271;282;302;301;311;339;248;166;118;78
13;в том числе обучаются:          очно;2921;199;43;56;209;271;282;302;301;311;339;247;166;117;78
14;очно-заочно;2;;;;;;;;;;;1;;1;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);136;2;;;4;9;9;7;10;17;26;11;14;20;7
17;девочки;1005;68;17;14;69;77;94;99;110;117;119;79;70;49;23
18;лица с ограниченными возможностями здоровья;2923;199;43;56;209;271;282;302;301;311;339;248;166;118;78
19;из них (из строки 18):             инвалиды;152;;;;;;;;1;23;30;13;15;33;37
20;дети-инвалиды;1606;152;33;49;143;166;188;179;155;151;149;100;87;40;14
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;230;10;;;6;28;23;19;13;26;34;30;22;15;4
24;из них воспитанники (без приходящих учащихся);7;;;;;1;;;;1;1;1;1;2;
25;обучающиеся иностранные граждане;13;;;;1;2;2;1;2;3;1;1;;;
26;из них девочки;2;;;;;1;;;;1;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
