;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);29532;1436;1220;1957;1654;2500;2072;3747;3207;4089;3617;4634;4171;4656;4203;3287;2881;2104;1797;1122;939
2;в том числе:       руководящие работники – всего;1811;2;1;22;17;74;56;216;180;268;241;393;361;421;395;230;211;134;122;51;45
3;из них:             директор;294;;;1;;4;2;15;8;16;10;57;46;94;80;45;38;38;31;24;18
4;заместители директора;1280;1;;16;11;61;45;173;145;201;184;284;265;284;273;159;149;81;76;20;20
5;руководитель филиала;7;;;;;;;;;;;3;3;3;3;;;1;1;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);17440;1198;1068;1523;1312;1661;1360;2150;1823;2238;1986;2496;2256;2732;2527;1832;1672;1033;924;577;519
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);13273;902;797;1105;933;1218;962;1523;1239;1591;1379;1893;1677;2191;2019;1552;1415;847;756;451;410
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3993;383;378;365;362;309;309;328;326;383;379;553;549;837;828;551;551;193;193;91;91
9;русского языка и литературы;1521;80;77;133;125;112;109;150;144;144;137;232;231;262;259;185;185;133;132;90;90
10;языка народов России и литературы;5;;;;;;;;;2;2;;;2;2;1;1;;;;
11;истории, экономики, права, обществознания;817;70;53;91;67;100;63;88;54;85;65;111;93;131;112;72;64;47;40;22;21
12;информатики;392;15;8;28;18;41;22;66;47;68;46;79;60;47;38;36;26;9;3;3;2
13;физики;317;5;3;18;10;23;9;29;12;23;18;48;36;40;32;72;63;33;28;26;21
14;математики;1175;78;71;103;88;89;73;146;123;138;130;142;134;166;162;154;150;100;95;59;56
15;химии;234;8;8;5;5;12;11;21;19;28;25;29;28;50;49;33;31;28;28;20;20
16;географии;314;11;9;14;13;28;22;35;27;30;27;62;55;58;55;37;33;29;28;10;10
17;биологии;330;17;15;16;14;28;25;28;27;53;52;49;48;54;52;48;47;24;24;13;12
18;иностранных языков;1561;88;82;131;126;213;193;290;278;301;286;206;194;136;134;101;100;64;63;31;31
19;из них:                         английского языка;1508;87;81;127;122;209;190;283;271;293;278;203;191;128;126;95;94;56;55;27;27
20;немецкого языка;34;;;;;3;2;6;6;3;3;2;2;5;5;6;6;6;6;3;3
21;французского языка;10;;;1;1;1;1;;;3;3;1;1;2;2;;;1;1;1;1
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;1035;63;23;109;36;142;46;156;61;130;67;128;59;136;74;97;49;46;21;28;11
24;труда (технологии);568;11;7;15;11;31;13;66;29;66;34;108;64;108;79;64;35;72;39;27;18
