;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;19;;;;1;3;2;3;2;4;3;1;;;
2;В них обучающихся, чел.;47;;;;1;5;4;4;13;10;7;3;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;11;;1;1;2;1;2;;1;2;;1;;;
4;В них обучающихся, чел.;107;;5;9;18;8;22;;13;16;;16;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;19;2;;;2;1;2;1;1;2;2;2;2;2;
6;В них обучающихся, чел.;82;8;;;8;6;15;5;6;19;3;6;4;2;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;4;1;;;1;;;1;;;;1;;;
8;В них обучающихся, чел.;20;5;;;5;;;5;;;;5;;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;19;;;2;1;2;1;1;2;2;2;3;1;2;
10;В них обучающихся, чел.;144;;;14;9;12;10;9;17;15;18;25;3;12;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);72;3;1;3;7;7;7;6;6;10;7;8;3;4;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";400;13;5;23;41;31;51;23;49;60;28;55;7;14;
13;в том числе обучаются:          очно;400;13;5;23;41;31;51;23;49;60;28;55;7;14;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);34;6;;;;;8;5;;10;;5;;;
17;девочки;127;4;2;3;11;13;13;7;14;15;18;18;3;6;
18;лица с ограниченными возможностями здоровья;400;13;5;23;41;31;51;23;49;60;28;55;7;14;
19;из них (из строки 18):             инвалиды;28;5;;;5;;2;;;1;;6;;9;
20;дети-инвалиды;204;3;3;17;23;15;16;17;20;27;23;32;4;4;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;49;6;;;;;11;6;2;16;;6;2;;
24;из них воспитанники (без приходящих учащихся);34;6;;;;;8;5;;10;;5;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
