;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);14145;1400;1454;1498;1453;1442;1480;1418;1451;1305;657;583;2;2
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);14142;1400;1454;1498;1453;1442;1480;1418;1451;1303;657;582;2;2
3;в том числе обучались:       очно;13996;1400;1454;1498;1453;1442;1480;1410;1433;1266;617;543;;
4;очно-заочно;146;;;;;;;8;18;37;40;39;2;2
5;заочно;;;;;;;;;;;;;;
6;Численность экстернов, окончивших данный класс;3;;;;;;;;;2;;1;;
7;из них (из стр.06)  обучались:       в форме семейного образования;2;;;;;;;;;2;;;;
8;в форме самообразования;1;;;;;;;;;;;1;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
