;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);1537;91;;7;5;;1420;117;;25;13;;;;;1562;5;;;;;
2;в том числе:       получили аттестат об основном общем образовании;1281;90;;6;5;;1247;34;;25;13;;;;;1306;2;;;;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;579;2;;1;;;579;;;1;1;;;;;580;;;;;;
4;получили на ГИА неудовлетворительные результаты;235;;;;;;166;69;;;;;;;;235;2;;;;;
5;не участвовали в ГИА;21;1;;1;;;7;14;;;;;;;;21;1;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;50;;;;;;50;;;;;;;;;50;;;;;;
7;в IV квартале прошлого года;74;;;;;;73;1;;;;;;;;74;;;;;;
8;после 1 сентября текущего года;82;;;;;;74;8;;;;;;;;82;;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);596;1;1;;;1;546;50;;;;;;;;596;2;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;582;;;;;1;541;41;;;;;;;;582;1;;;;;
11;получили на ГИА неудовлетворительные результаты;12;1;1;;;;4;8;;;;;;;;12;1;;;;;
12;не участвовали в ГИА;2;;;;;;1;1;;;;;;;;2;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;77;;;;;;77;;;;;;;;;77;;;;;;
14;в IV квартале прошлого года;34;;;;;;33;1;;;;;;;;34;;;;;;
15;после 1 сентября текущего года;3;;;;;;3;;;;;;;;;3;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;578;;;;;;544;34;;;;;;;;578;2;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);574;;;;;;544;30;;;;;;;;574;;;;;;
18;из них сдали ЕГЭ;567;;;;;;538;29;;;;;;;;567;;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);578;;;;;;544;34;;;;;;;;578;2;;;;;
20;из них сдали ЕГЭ;564;;;;;;537;27;;;;;;;;564;1;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;16;1;1;;;1;1;15;;;;;;;;16;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;21;4;;1;;;19;2;;;;;;;;21;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";46;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";31;;;;;;;;;;;;;;;;;;;;;
