;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);2555;107;77;173;143;231;162;275;230;304;263;350;292;334;270;286;245;247;214;248;216
2;в том числе:       руководящие работники – всего;167;;;4;4;3;;17;17;19;18;25;23;26;23;32;31;23;21;18;16
3;из них:             директор;50;;;2;2;1;;2;2;3;3;8;7;6;5;12;12;4;3;12;11
4;заместители директора;102;;;2;2;1;;11;11;14;14;14;13;19;17;20;19;17;16;4;4
5;руководитель филиала;10;;;;;1;;3;3;2;1;1;1;;;;;2;2;1;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);1319;74;51;127;105;136;102;140;116;145;125;168;148;163;134;168;150;107;100;91;84
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);1044;55;35;96;77;101;73;108;84;114;96;132;116;132;105;139;121;89;83;78;72
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;312;20;18;30;30;33;33;24;23;36;36;54;53;35;32;44;44;24;24;12;12
9;русского языка и литературы;124;7;5;8;8;9;9;19;19;11;11;14;13;22;20;15;15;6;6;13;12
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;61;5;2;13;9;11;4;6;2;2;2;4;2;9;7;8;5;1;1;2;2
12;информатики;25;2;2;;;2;1;1;;4;4;6;4;5;3;2;2;2;2;1;1
13;физики;36;1;;;;2;1;4;4;3;2;4;3;9;4;3;3;5;5;5;2
14;математики;98;2;2;9;7;6;5;13;9;9;8;8;7;9;8;17;16;14;14;11;11
15;химии;25;1;1;1;;;;2;2;2;1;5;5;2;2;4;4;2;2;6;5
16;географии;33;2;;1;1;3;1;2;1;3;3;2;2;4;4;8;7;5;5;3;3
17;биологии;22;;;1;1;2;1;1;1;4;4;3;3;2;2;3;2;3;3;3;3
18;иностранных языков;114;4;4;16;12;16;14;14;14;15;14;9;9;14;11;9;8;11;11;6;5
19;из них:                         английского языка;114;4;4;16;12;16;14;14;14;15;14;9;9;14;11;9;8;11;11;6;5
20;немецкого языка;;;;;;;;;;;;;;;;;;;;;
21;французского языка;;;;;;;;;;;;;;;;;;;;;
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;77;5;;15;7;8;2;11;1;7;1;12;4;5;2;10;6;2;;2;2
24;труда (технологии);53;1;1;;;3;1;4;1;12;4;4;4;7;2;7;4;7;4;8;8
25;музыки и пения;13;;;;;1;1;1;1;1;1;1;1;4;4;2;1;2;2;1;1
26;изобразительного искусства, черчения;8;;;1;1;;;;;;;2;2;;;3;3;1;1;1;1
27;основ безопасности и защиты Родины;7;;;;;1;;;;;;;;2;1;3;;1;;;
28;основ духовно-нравственной культуры народов России;;;;;;;;;;;;;;;;;;;;;
29;прочих предметов;36;5;;1;1;4;;6;6;5;5;4;4;3;3;1;1;3;3;4;4
30;учителя-логопеды;38;;;1;1;3;2;1;1;8;8;7;7;7;7;7;7;1;1;3;3
31;учителя-дефектологи;5;;;1;1;;;;;;;2;2;2;2;;;;;;
32;из них:                      олигофренопедагог;;;;;;;;;;;;;;;;;;;;;
33;тифлопедагог;;;;;;;;;;;;;;;;;;;;;
34;сурдопедагог;;;;;;;;;;;;;;;;;;;;;
35;социальные педагоги;18;1;1;4;4;3;3;1;1;1;1;3;3;5;5;;;;;;
36;педагоги дополнительного образования;27;1;1;2;2;3;2;4;4;1;1;4;3;4;3;5;5;2;2;1;1
37;педагоги-психологи;44;6;5;7;6;10;7;5;5;8;8;1;1;2;2;2;2;2;1;1;1
38;воспитатели;69;1;1;7;7;10;10;11;11;5;5;8;8;7;7;10;10;7;7;3;3
39;мастера производственного обучения;;;;;;;;;;;;;;;;;;;;;
40;тьюторы;3;;;;;;;2;2;;;;;1;1;;;;;;
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;11;2;2;1;1;3;3;3;3;;;1;1;;;1;1;;;;
42;другие;60;8;6;8;6;3;2;5;5;8;6;10;7;3;2;4;4;6;6;5;4
43;учебно-вспомогательный персонал;143;11;8;6;4;14;9;21;18;19;19;25;17;16;15;11;10;8;7;12;12
44;иной персонал;926;22;18;36;30;78;51;97;79;121;101;132;104;129;98;75;54;109;86;127;104
45;из них:             ассистент (помощник);1;;;;;;;;;;;;;1;1;;;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;63;2;;4;3;10;9;6;6;9;9;7;7;7;6;13;12;5;5;;
49;из них воспитатели;42;;;2;2;6;6;6;6;6;6;5;5;6;6;9;9;2;2;;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;23;1;;;;;;2;1;;;4;4;4;4;7;5;2;2;3;1
51;из них учителя;20;1;;;;;;2;1;;;2;2;4;4;6;4;2;2;3;1
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
