;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;46;4;;;7;4;5;5;4;5;5;7;;;
2;В них обучающихся, чел.;599;56;;;87;61;69;58;51;72;64;81;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;23;;2;2;2;3;2;2;3;4;2;1;;;
4;В них обучающихся, чел.;321;;17;31;27;39;35;37;45;40;38;12;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;7;;;;;;1;1;;2;1;1;;1;
8;В них обучающихся, чел.;37;;;;;;5;4;;11;7;7;;3;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;15;;2;;;;;;13;;;;;;
10;В них обучающихся, чел.;79;;14;;;;;;65;;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);91;4;4;2;9;7;8;8;20;11;8;9;;1;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1036;56;31;31;114;100;109;99;161;123;109;100;;3;
13;в том числе обучаются:          очно;993;53;31;31;108;95;101;99;153;117;103;99;;3;
14;очно-заочно;43;3;;;6;5;8;;8;6;6;1;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);250;13;;4;24;19;26;35;24;42;23;37;;3;
17;девочки;337;16;8;9;24;45;39;32;45;41;46;31;;1;
18;лица с ограниченными возможностями здоровья;1036;56;31;31;114;100;109;99;161;123;109;100;;3;
19;из них (из строки 18):             инвалиды;108;15;;;11;12;7;17;10;9;12;13;;2;
20;дети-инвалиды;583;20;29;21;67;49;57;49;118;56;65;51;;1;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;76;4;2;;11;10;6;5;7;12;10;9;;;
24;из них воспитанники (без приходящих учащихся);39;2;;;6;3;2;3;3;8;8;4;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
