;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);223318;22245;23550;24200;24081;24517;23729;22880;21727;18145;9433;8771;35;5
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);221292;22102;23419;24094;23958;24395;23607;22748;21549;17823;9144;8413;35;5
3;в том числе обучались:       очно;220868;22091;23409;24086;23947;24373;23584;22713;21496;17746;9053;8367;3;
4;очно-заочно;412;11;10;8;11;22;22;34;53;71;91;42;32;5
5;заочно;12;;;;;;1;1;;6;;4;;
6;Численность экстернов, окончивших данный класс;2026;143;131;106;123;122;122;132;178;322;289;358;;
7;из них (из стр.06)  обучались:       в форме семейного образования;1443;142;130;106;121;120;121;131;177;316;36;43;;
8;в форме самообразования;547;;;;;;;;;;248;299;;
9;по программам, не имеющим государственной аккредитации;1;;;;;;;;;;;1;;
