;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;8586;906;913;947;976;928;933;900;873;861;167;174;6;2
2;В них обучающихся, чел.;197178;20431;21099;22342;23290;21797;22230;20747;20130;19624;2744;2605;107;32
3;Число классов с углубленным изучением отдельных предметов, ед.;940;;27;28;28;35;35;69;65;42;295;313;3;
4;В них обучающихся, чел.;16776;;737;786;777;910;939;1694;1559;1014;4121;4196;43;
5;Число гимназических классов, ед.;347;16;17;20;15;48;49;49;45;45;20;23;;
6;В них обучающихся, чел.;9904;487;518;564;476;1436;1507;1399;1325;1229;478;485;;
7;Число лицейских классов, ед.;54;;;;;2;3;3;3;3;19;20;1;
8;В них обучающихся, чел.;1211;;;;;61;75;66;60;69;423;430;27;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;9927;922;957;995;1019;1013;1020;1021;986;951;501;530;10;2
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";225069;20918;22354;23692;24543;24204;24751;23906;23074;21936;7766;7716;177;32
11;в том числе обучаются:          очно;224609;20902;22348;23681;24535;24185;24721;23883;23020;21859;7686;7647;142;
12;очно-заочно;455;16;6;11;8;19;30;23;54;77;80;64;35;32
13;заочно;5;;;;;;;;;;;5;;
14;Из строки 10:          воспитанники (без приходящих учащихся);8997;842;874;943;920;928;958;954;968;845;415;308;42;
15;девочки;110382;10137;10977;11653;12077;11827;12051;11567;11350;10604;3977;4074;72;16
16;оставленные на повторное обучение;280;73;42;18;28;17;18;27;26;29;2;;;
17;лица с ограниченными возможностями здоровья;4752;473;483;573;605;511;539;581;487;433;33;34;;
18;из них:                инвалиды;213;23;29;20;25;18;26;31;15;18;3;5;;
19;дети-инвалиды;1403;201;177;158;168;139;130;134;142;110;21;23;;
20;инвалиды (кроме учтенных в строке 18);134;7;12;8;17;10;15;15;15;23;8;4;;
21;дети-инвалиды (кроме учтенных в строке 19);1069;77;79;104;118;108;111;106;133;116;62;54;1;
22;дети-сироты и дети, оставшиеся без попечения родителей;2171;119;135;165;226;241;281;298;299;259;73;74;1;
23;из них воспитанники (без приходящих учащихся);63;5;3;3;5;8;8;9;8;12;2;;;
24;обучающиеся иностранные граждане;449;36;37;54;53;53;41;55;34;47;23;16;;
25;из них девочки;177;14;15;22;27;22;18;17;10;20;7;5;;
26;обучающиеся лица без гражданства;21;2;3;2;6;2;1;4;;;;1;;
