;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);18798;1868;2026;1917;1885;1908;1979;1807;1909;1941;798;760;;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);18737;1868;2025;1915;1884;1908;1975;1803;1895;1921;787;756;;
3;в том числе обучались:       очно;18692;1868;2025;1915;1884;1907;1974;1802;1894;1906;770;747;;
4;очно-заочно;45;;;;;1;1;1;1;15;17;9;;
5;заочно;;;;;;;;;;;;;;
6;Численность экстернов, окончивших данный класс;61;;1;2;1;;4;4;14;20;11;4;;
7;из них (из стр.06)  обучались:       в форме семейного образования;45;;1;2;1;;4;4;14;18;1;;;
8;в форме самообразования;14;;;;;;;;;;10;4;;
9;по программам, не имеющим государственной аккредитации;2;;;;;;;;;2;;;;
