;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10, 13);Численность обучающихся по программам начального общего образования – всего;Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-го класса или 1-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам основного общего образования – всего;Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-го класса или 5-го класса первого года обучения  по пролонги- рованным программам;Численность обучающихся по программам среднего общего образования – всего;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-го класса  или 10-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам образование обучающихся с умственной отсталостью (интеллекту-альными нарушениями);Численность обучающихся по программам из графы 13 девочки;Численность обучающихся по программам из графы 13 обучающиеся первого года обучения;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 17) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;823;176;56;34;37;11;9;8;4;5;602;230;26;;;;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;;;;
3;6 лет;1;1;;1;;;;;;;;;;;;;
4;7 лет;19;10;2;9;;;;;;;9;2;4;;;;
5;8 лет;72;46;16;20;;;;;;;26;13;11;;;;
6;9 лет;57;28;6;3;;;;;;;29;11;5;;;;
7;10 лет;92;49;18;1;;;;;;;43;15;1;;;;
8;11 лет;96;33;12;;;;;;;;63;19;;;;;
9;12 лет;70;7;2;;3;2;3;;;;60;27;;;;;
10;13 лет;91;1;;;12;3;4;;;;78;40;1;;;;
11;14 лет;88;;;;6;3;2;;;;82;27;;;;;
12;15 лет;77;;;;7;2;;;;;70;26;;;;;
13;16 лет;65;1;;;7;;;2;;2;55;16;;;;;
14;17 лет;25;;;;2;1;;3;1;3;20;7;;;;;
15;18 лет;9;;;;;;;3;3;;6;2;;;;;
16;19 лет;4;;;;;;;;;;4;3;;;;;
17;20 лет;8;;;;;;;;;;8;1;1;;;;
18;21 год;8;;;;;;;;;;8;2;;;;;
19;22 года;7;;;;;;;;;;7;3;;;;;
20;23 года;9;;;;;;;;;;9;2;;;;;
21;24 года;9;;;;;;;;;;9;5;;;;;
22;25 лет;2;;;;;;;;;;2;;1;;;;
23;26 лет;2;;;;;;;;;;2;;;;;;
24;27 лет;;;;;;;;;;;;;;;;;
25;28 лет;;;;;;;;;;;;;;;;;
26;29 лет;;;;;;;;;;;;;;;;;
27;30–34 года;3;;;;;;;;;;3;1;;;;;
28;35–39 лет;3;;;;;;;;;;3;2;;;;;
29;40 лет и старше;6;;;;;;;;;;6;6;2;;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
