;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;18716;7515;3670;1705;9518;4709;1897;1683;925;937;51;34;10;3
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;160;160;84;148;;;;;;;;;;
4;7 лет;1609;1609;832;1392;;;;;;;;5;2;
5;8 лет;1859;1859;915;153;;;;;;;;1;;
6;9 лет;1960;1960;918;8;;;;;;;;7;1;
7;10 лет;1932;1715;840;2;217;105;188;;;;;5;2;1
8;11 лет;1891;175;69;2;1716;864;1511;;;;;2;;1
9;12 лет;1936;32;12;;1904;934;182;;;;;2;2;
10;13 лет;1909;4;;;1905;945;12;;;;;2;1;1
11;14 лет;1818;1;;;1817;937;2;;;;;4;;
12;15 лет;1785;;;;1689;833;1;96;45;89;3;4;1;
13;16 лет;1117;;;;234;82;1;883;497;773;5;2;1;
14;17 лет;623;;;;21;7;;602;335;41;8;;;
15;18 лет;55;;;;7;1;;48;25;3;6;;;
16;19 лет;4;;;;;;;4;1;;2;;;
17;20 лет;1;;;;;;;1;1;;1;;;
18;21 год;3;;;;;;;3;3;;3;;;
19;22 года;1;;;;;;;1;1;1;1;;;
20;23 года;2;;;;;;;2;1;2;1;;;
21;24 года;8;;;;1;;;7;5;3;5;;;
22;25 лет;3;;;;2;;;1;;1;;;;
23;26 лет;3;;;;1;;;2;;1;1;;;
24;27 лет;2;;;;;;;2;;1;;;;
25;28 лет;5;;;;2;;;3;;3;;;;
26;29 лет;4;;;;1;;;3;1;;1;;;
27;30–34 года;10;;;;;;;10;3;7;6;;;
28;35–39 лет;6;;;;1;1;;5;2;3;2;;;
29;40 лет и старше;10;;;;;;;10;5;9;6;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
