;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);17106;5787;9473;1681;126;31;8;;17058;48;
2;В том числе обучающиеся, которым:       преподается иностранный язык;17020;5750;9424;1681;126;31;8;;16972;48;
3;из них преподается язык:             английский;16850;5687;9327;1671;126;31;8;162;16802;48;
4;французский;14;;14;;;;;;14;;
5;немецкий;300;63;227;10;;;;144;300;;
6;итальянский;;;;;;;;;;;
7;испанский;;;;;;;;;;;
8;китайский;162;;162;;;;;;162;;
9;арабский;;;;;;;;;;;
10;португальский;;;;;;;;;;;
11;турецкий;;;;;;;;;;;
12;корейский;;;;;;;;;;;
13;японский;;;;;;;;;;;
14;иврит;;;;;;;;;;;
15;другие;;;;;;;;;;;
16;не преподается иностранный язык;86;37;49;;;;;;86;;
17;из строки 16 – из-за отсутствия учителя иностранного языка;78;34;44;;;;;;78;;
18;Из строки 02 – изучают:             2 иностранных языка;306;;306;;;;;;306;;
19;3 и более иностранных языка;;;;;;;;;;;
