;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);319453;34911;35200;35443;34289;34185;32670;32613;31060;29786;10190;8686;266;154
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);318910;34849;35132;35377;34235;34139;32630;32563;31020;29713;10185;8648;266;153
3;в том числе обучались:       очно;316671;34718;34981;35245;34130;34024;32506;32426;30873;29545;9678;8540;5;
4;очно-заочно;1247;2;;1;;10;31;63;70;117;471;79;252;151
5;заочно;992;129;151;131;105;105;93;74;77;51;36;29;9;2
6;Численность экстернов, окончивших данный класс;543;62;68;66;54;46;40;50;40;73;5;38;;1
7;из них (из стр.06)  обучались:       в форме семейного образования;505;62;68;66;53;46;40;50;40;53;4;23;;
8;в форме самообразования;11;;;;;;;;;;1;9;;1
9;по программам, не имеющим государственной аккредитации;13;;;;;;;;;11;;2;;
