;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);7362;742;9;64;4;22;7361;;1;284;272;18;17;;;7646;17;1;;;;
2;в том числе:       получили аттестат об основном общем образовании;7312;737;8;61;4;22;7311;;1;284;272;18;17;;;7596;16;1;;;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;2432;47;1;17;;12;2432;;;4;3;;;;;2436;;;;;;
4;получили на ГИА неудовлетворительные результаты;43;;;;;;43;;;;;;;;;43;1;;;;;
5;не участвовали в ГИА;7;5;1;3;;;7;;;;;;;;;7;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;592;21;1;5;;3;592;;;7;4;;3;;;599;1;;;;;
7;в IV квартале прошлого года;453;14;1;;;1;453;;;13;;;;;;466;1;;;;;
8;после 1 сентября текущего года;197;5;;1;;;197;;;1;1;;;;;198;1;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);2651;69;;18;;11;2610;37;4;;;;;;;2651;2;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;2645;69;;18;;11;2604;37;4;;;;;;;2645;2;;;;;
11;получили на ГИА неудовлетворительные результаты;5;;;;;;5;;;;;;;;;5;;;;;;
12;не участвовали в ГИА;1;;;;;;1;;;;;;;;;1;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;707;22;;5;;5;706;1;;;;;;;;707;;;;;;
14;в IV квартале прошлого года;133;2;;;;;133;;;;;;;;;133;;;;;;
15;после 1 сентября текущего года;9;;;;;;9;;;;;;;;;9;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;2627;68;;18;;11;2588;37;2;;;;;;;2627;2;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);2627;63;;13;;10;2588;37;2;;;;;;;2627;2;;;;;
18;из них сдали ЕГЭ;2558;58;;12;;10;2519;37;2;;;;;;;2558;2;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);2624;61;;13;;10;2585;37;2;;;;;;;2624;2;;;;;
20;из них сдали ЕГЭ;2528;58;;12;;10;2489;37;2;;;;;;;2528;2;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;23;1;;;;;21;;2;;;;;;;23;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;56;25;2;6;;;56;;;104;102;2;28;;;160;1;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";417;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";290;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
