;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);68331;23474;38395;5804;190;468;;;68232;42;57
2;В том числе обучающиеся, которым:       преподается иностранный язык;67779;23143;38196;5802;178;460;;;67680;42;57
3;из них преподается язык:             английский;60269;21105;33453;5258;123;330;;255;60172;40;57
4;французский;2920;685;1917;169;48;101;;378;2919;1;
5;немецкий;5823;1353;4019;397;7;47;;645;5822;1;
6;итальянский;;;;;;;;;;;
7;испанский;;;;;;;;;;;
8;китайский;45;;;45;;;;;45;;
9;арабский;;;;;;;;;;;
10;португальский;;;;;;;;;;;
11;турецкий;;;;;;;;;;;
12;корейский;;;;;;;;;;;
13;японский;;;;;;;;;;;
14;иврит;;;;;;;;;;;
15;другие;;;;;;;;;;;
16;не преподается иностранный язык;552;331;199;2;12;8;;;552;;
17;из строки 16 – из-за отсутствия учителя иностранного языка;343;160;182;1;;;;;343;;
18;Из строки 02 – изучают:             2 иностранных языка;1278;;1193;67;;18;;;1278;;
19;3 и более иностранных языка;;;;;;;;;;;
