;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);489437;53887;55006;55540;54459;53738;49551;47870;45370;43295;16302;14111;161;147
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);487798;53695;54837;55386;54342;53620;49445;47782;45255;43011;16218;13900;161;146
3;в том числе обучались:       очно;487151;53691;54832;55381;54337;53613;49440;47761;45226;42967;15985;13892;26;
4;очно-заочно;614;4;5;5;5;7;5;21;29;41;211;;135;146
5;заочно;33;;;;;;;;;3;22;8;;
6;Численность экстернов, окончивших данный класс;1639;192;169;154;117;118;106;88;115;284;84;211;;1
7;из них (из стр.06)  обучались:       в форме семейного образования;1359;192;169;154;117;118;106;88;115;281;5;14;;
8;в форме самообразования;275;;;;;;;;;;79;195;;1
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
