;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;506978;498383;5060;28;2162;20;3241;8595;8595;175;5101;;;505940;988;50
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;10744;10744;55;;9;;77;;;;;;;10744;;
3;с применением электронного обучения;766;766;;;;;;;;;;;;766;;
4;с применением дистанционных образовательных технологий;4619;4619;17;;7;;19;;;;;;;4619;;
5;по индивидуальным учебным планам;1820;1182;662;13;390;1;148;638;638;15;574;;;1816;4;
6;на дому;3802;1832;891;10;661;6;337;1970;1970;69;1756;;;3792;10;
7;в медицинской организации;19;2;1;;1;;;17;17;17;;;;19;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);2;2;;;;;1;;;;;;;2;;
9;по индивидуальным учебным планам (из строки 05);1123;567;299;6;238;1;92;556;556;14;495;;;1121;2;
