;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);451543;165344;251732;33335;411;635;86;;450508;985;50
2;В том числе обучающиеся, которым:       преподается иностранный язык;451543;165344;251732;33335;411;635;86;;450508;985;50
3;из них преподается язык:             английский;447639;163794;249842;32881;411;625;86;929;446704;885;50
4;французский;3173;546;2419;208;;;;1280;3173;;
5;немецкий;6392;1004;4833;545;;10;;3452;6292;100;
6;итальянский;;;;;;;;;;;
7;испанский;415;;401;14;;;;415;415;;
8;китайский;897;;842;55;;;;897;897;;
9;арабский;203;;203;;;;;203;203;;
10;португальский;;;;;;;;;;;
11;турецкий;952;;828;124;;;;952;952;;
12;корейский;;;;;;;;;;;
13;японский;;;;;;;;;;;
14;иврит;;;;;;;;;;;
15;другие;;;;;;;;;;;
16;не преподается иностранный язык;;;;;;;;;;;
17;из строки 16 – из-за отсутствия учителя иностранного языка;;;;;;;;;;;
18;Из строки 02 – изучают:             2 иностранных языка;8128;;7636;492;;;;;8128;;
19;3 и более иностранных языка;;;;;;;;;;;
