;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;182;15;;;17;19;20;25;21;21;22;22;;;
2;В них обучающихся, чел.;1925;130;;;157;169;203;279;219;239;245;284;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;41;;5;4;6;4;3;6;4;3;3;3;;;
4;В них обучающихся, чел.;449;;39;35;67;49;37;61;43;37;39;42;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;28;1;;;3;2;2;1;3;5;6;1;2;2;
8;В них обучающихся, чел.;208;8;;;14;7;18;5;33;43;48;6;10;16;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;55;;5;4;5;6;3;8;10;6;3;;1;3;1
10;В них обучающихся, чел.;341;;27;26;33;39;17;50;56;30;24;;10;22;7
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);306;16;10;8;31;31;28;40;38;35;34;26;3;5;1
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";2923;138;66;61;271;264;275;395;351;349;356;332;20;38;7
13;в том числе обучаются:          очно;2916;137;66;61;270;264;275;392;351;348;356;331;20;38;7
14;очно-заочно;7;1;;;1;;;3;;1;;1;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);547;22;;3;56;33;37;65;80;90;84;67;2;8;
17;девочки;984;54;13;10;86;81;110;128;122;122;124;123;4;6;1
18;лица с ограниченными возможностями здоровья;2888;138;66;61;271;264;266;388;343;349;356;321;20;38;7
19;из них (из строки 18):             инвалиды;35;;;;1;;;1;1;2;2;5;5;11;7
20;дети-инвалиды;1064;67;47;49;112;114;92;136;143;109;113;60;10;12;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);1;;;;1;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;115;3;;;4;7;7;18;16;17;18;23;;2;
24;из них воспитанники (без приходящих учащихся);33;1;;;;2;;5;5;6;8;4;;2;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;1;;;;;;;;;;1;;;;
