;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);213039;3219;;1590;;1395;2
2;Образовательные программы начального общего образования;85911;405;5;419;;334;
3;из них адаптированные;1679;5;3;;;3;
4;в том числе:           для глухих;42;;;;;;
5;для слабослышащих и позднооглохших;37;;;;;;
6;для слепых;11;;;;;;
7;для слабовидящих;127;1;;;;;
8;с тяжелыми нарушениями речи;118;;;;;;
9;с нарушениями опорно-двигательного аппарата;161;1;1;;;1;
10;с задержкой психического развития;878;2;1;;;1;
11;с расстройствами аутистического спектра;305;1;1;;;1;
12;Образовательные программы основного общего образования;105588;2176;35;728;;629;2
13;из них адаптированные;1775;19;5;;;23;2
14;в том числе:           для глухих;73;;;;;;
15;для слабослышащих и позднооглохших;28;1;;;;;
16;для слепых;11;;;;;;
17;для слабовидящих;93;;;;;1;
18;с тяжелыми нарушениями речи;75;;;;;2;
19;с нарушениями опорно-двигательного аппарата;183;6;3;;;13;2
20;с задержкой психического развития;1147;11;1;;;3;
21;с расстройствами аутистического спектра;165;1;1;;;4;
22;Образовательные программы среднего общего образования;17786;636;30;442;;430;
23;из них адаптированные;63;1;1;;;;
24;в том числе:           для глухих;6;;;;;;
25;для слабослышащих и позднооглохших;1;;;;;;
26;для слепых;1;;;;;;
27;для слабовидящих;30;;;;;;
28;с тяжелыми нарушениями речи;1;;;;;;
29;с нарушениями опорно-двигательного аппарата;14;1;1;;;;
30;с задержкой психического развития;7;;;;;;
31;с расстройствами аутистического спектра;3;;;;;;
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);3754;2;2;1;;2;
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);20;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;7;;;;;;
35;основного общего образования (из строки 12);16;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
37;среднего общего образования (из строки 22);6;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);472;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;94;;;;;;
