;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;8395;840;907;943;937;886;880;815;824;849;249;253;4;8
2;В них обучающихся, чел.;182695;18332;20062;20909;21111;19738;19480;17415;17619;18671;4778;4438;50;92
3;Число классов с углубленным изучением отдельных предметов, ед.;723;6;14;12;14;38;40;78;68;32;204;208;8;1
4;В них обучающихся, чел.;15341;185;394;354;415;1077;1116;2096;1808;833;3575;3428;51;9
5;Число гимназических классов, ед.;268;25;25;27;25;31;28;27;24;24;16;16;;
6;В них обучающихся, чел.;7528;698;734;738;670;857;843;763;692;683;429;421;;
7;Число лицейских классов, ед.;149;10;10;11;10;17;15;19;17;18;11;11;;
8;В них обучающихся, чел.;3846;274;300;304;282;432;391;486;434;455;255;233;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;9535;881;956;993;986;972;963;939;933;923;480;488;12;9
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";209410;19489;21490;22305;22478;22104;21830;20760;20553;20642;9037;8520;101;101
11;в том числе обучаются:          очно;208872;19477;21477;22296;22459;22088;21805;20743;20521;20590;8893;8509;7;7
12;очно-заочно;524;10;13;9;19;15;23;16;31;45;144;11;94;94
13;заочно;14;2;;;;1;2;1;1;7;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);2948;287;288;276;290;334;307;327;311;293;116;119;;
15;девочки;103467;9623;10507;10914;10965;10803;10847;10187;10094;10011;4867;4626;14;9
16;оставленные на повторное обучение;488;142;55;21;40;29;22;42;46;89;;2;;
17;лица с ограниченными возможностями здоровья;4114;303;415;467;553;473;500;441;427;459;38;38;;
18;из них:                инвалиды;44;3;6;6;2;6;1;4;5;8;2;1;;
19;дети-инвалиды;1398;163;150;173;166;152;145;121;132;136;29;31;;
20;инвалиды (кроме учтенных в строке 18);8;;;2;1;;;2;1;2;;;;
21;дети-инвалиды (кроме учтенных в строке 19);949;61;80;89;85;105;110;99;107;108;47;58;;
22;дети-сироты и дети, оставшиеся без попечения родителей;1391;54;74;100;110;129;195;169;195;272;51;42;;
23;из них воспитанники (без приходящих учащихся);8;;;;;1;1;1;;5;;;;
24;обучающиеся иностранные граждане;2759;347;378;370;342;285;308;247;236;165;54;25;2;
25;из них девочки;1057;146;153;132;138;112;120;81;79;62;25;9;;
26;обучающиеся лица без гражданства;12;2;1;1;2;2;1;1;1;1;;;;
