;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
№ строки;Наименование показателя;Всего (сумма граф 4-47);Программы начального общего образования с нормативным сроком обучения 4 года 1-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 2-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 3-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 5 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 2 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 2 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс второго года обучения;Из общей численности обучающихся (из гр. 3): лица с ограниче- нными возможно- стями здоровья;Из общей численности обучающихся (из гр. 3): из них: инвалиды;Из общей численности обучающихся (из гр. 3): из них: дети-инвалиды;Из общей численности обучающихся (из гр. 3): инвалиды  (кроме учтенных в гр. 49);Из общей численности обучающихся (из гр. 3): дети-инвалиды  (кроме учтенных в гр. 50);Из общей численности обучающихся (из гр. 3): с умствен-ной отста-лостью
1;Число классов для глухих, ед.;18;;;;;1;;;2;;;1;;;;1;1;;;;;;2;;;1;;;2;;;2;;;;2;1;;;1;;;;;1;;;;;;
2;В них обучающихся, чел.;121;;;;;4;;;14;;;10;;;;7;7;;;;;;20;;;7;;;11;;;13;;;;12;10;;;3;;;;;3;121;;115;;;
3;Число классов для слабослышащих и позднооглохших, ед.;3;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;В них обучающихся, чел.;19;;8;;4;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;19;;;
5;Число классов для слепых, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;В них обучающихся, чел:       cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;слабовидящих и поздноослепших;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;Число классов для слабовидящих и поздноослепших, ед.;26;1;1;2;2;1;;;1;;;1;;;;1;2;1;;1;;1;;;;2;;;1;;;2;;;;1;1;2;2;;;;;;;;;;;;
9;В них обучающихся, чел:       слабовидящих и поздноослепших;186;13;11;20;17;11;;;12;;;4;;;;3;13;9;;10;;6;;;;10;;;2;;;10;;;;3;5;14;13;;;;;;;186;;60;;;
10;cлепых;19;;;1;;1;;;;;;;;;;2;4;;;;;1;;;;1;;;1;;;3;;;;2;2;;1;;;;;;;19;;19;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;2;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;12;;6;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;16;;;;;;1;1;2;;;2;;;1;;;1;1;;;;1;;;3;;;1;;;1;;;;1;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;111;;;;;;7;7;17;;;15;;;8;;;1;1;;;;10;;;22;;;5;;;10;;;;8;;;;;;;;;;111;1;99;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;17;1;1;3;;;3;2;1;;;2;;;1;;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;149;8;3;28;;;29;22;12;;;17;;;12;;;3;7;;;8;;;;;;;;;;;;;;;;;;;;;;;;149;;58;;;6
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;10;2;1;;;1;1;;1;;;1;;;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;72;8;7;;;8;8;;8;;;7;;;10;;;;9;7;;;;;;;;;;;;;;;;;;;;;;;;;;68;;63;;2;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;2;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;17;;;;;;;;;;5;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;;15;;;1
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);94;4;5;5;4;3;6;3;7;;1;7;;;3;3;3;3;3;2;;2;3;;;6;;;4;;;5;;;;4;2;2;2;1;;;;;1;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";706;29;35;49;27;24;51;29;63;;5;53;;;30;24;24;13;17;17;;15;30;;;40;;;19;;;36;;;;25;17;14;14;3;;;;;3;702;1;448;;2;7
25;в том числе обучаются:       очно;688;29;35;49;27;24;51;29;63;;5;53;;;30;24;24;13;17;17;;13;26;;;40;;;19;;;33;;;;25;14;14;14;;;;;;;684;1;435;;2;7
26;очно-заочно;18;;;;;;;;;;;;;;;;;;;;;2;4;;;;;;;;;3;;;;;3;;;3;;;;;3;18;;13;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);109;;;;;;7;7;17;;;15;;;8;;;;;;;;10;;;22;;;5;;;10;;;;8;;;;;;;;;;;;;;;
29;девочки;282;8;16;23;17;8;17;7;20;;2;22;;;7;8;9;5;5;6;;10;14;;;22;;;5;;;18;;;;9;6;8;6;1;;;;;3;100;;75;;;2
30;лица с ограниченными возможностями здоровья;702;25;35;49;27;24;51;29;63;;5;53;;;30;24;24;13;17;17;;15;30;;;40;;;19;;;36;;;;25;17;14;14;3;;;;;3;;;;;;5
31;из них (из строки 30):             инвалиды;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
32;дети-инвалиды;448;8;20;11;11;16;36;16;50;;5;39;;;25;17;18;2;12;8;;3;25;;;32;;;17;;;28;;;;21;14;4;4;3;;;;;3;;;;;;1
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;6;;1;;;;;1;;;;1;;;;;;;;;;;;;;1;;;;;;1;;;;1;;;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
