;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;213039;209410;4114;44;1398;8;949;3629;3590;36;1512;;3;212476;549;14
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;3219;3219;41;;16;;2;;;;;;;3216;3;
3;с применением электронного обучения;1590;1590;2;;1;;;;;;;;;1590;;
4;с применением дистанционных образовательных технологий;1395;1395;38;1;35;;6;;;;;;;1392;3;
5;по индивидуальным учебным планам;2948;2659;2186;25;844;7;144;289;284;;236;;;2815;122;11
6;на дому;1551;1356;1035;13;638;;113;195;174;6;160;;;1484;64;3
7;в медицинской организации;25;25;;;;;;;;;;;;25;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);27;27;24;1;23;;3;;;;;;;25;2;
9;по индивидуальным учебным планам (из строки 05);1242;1212;894;12;509;;96;30;25;;23;;;1177;63;2
