;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;209410;85762;42009;19347;105889;51942;22075;17759;9516;9037;538;2759;1057;12
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;2;2;2;2;;;;;;;;;;
3;6 лет;1154;1154;590;1091;;;;;;;;16;8;
4;7 лет;17699;17699;8867;16297;;;;;;;7;300;124;2
5;8 лет;21422;21421;10463;1751;1;;;;;;7;345;154;
6;9 лет;22081;22067;10764;133;14;7;11;;;;14;327;121;3
7;10 лет;22324;20629;10127;66;1695;854;1457;;;;20;351;139;1
8;11 лет;22262;2375;1043;3;19884;9882;17971;3;;;10;300;122;1
9;12 лет;21945;339;122;1;21606;10724;2113;;;;20;326;119;
10;13 лет;20831;26;8;1;20805;10182;453;;;;13;251;82;2
11;14 лет;20483;22;8;2;20452;10001;52;9;6;6;20;236;73;3
12;15 лет;19567;11;2;;18674;9158;5;882;486;774;26;178;66;
13;16 лет;10435;3;1;;2338;959;9;8094;4474;7011;20;76;33;
14;17 лет;8075;4;2;;305;119;1;7766;4206;967;17;44;15;
15;18 лет;504;1;1;;34;10;;469;237;46;11;5;1;
16;19 лет;31;;;;12;2;;19;12;3;8;;;
17;20 лет;15;;;;3;;;12;9;4;3;;;
18;21 год;26;1;1;;3;1;;22;8;13;18;;;
19;22 года;16;;;;5;5;;11;5;3;7;;;
20;23 года;10;;;;4;2;;6;4;3;4;;;
21;24 года;13;;;;2;2;;11;3;7;10;;;
22;25 лет;48;;;;2;1;;46;4;33;12;;;
23;26 лет;68;;;;5;4;;63;7;23;18;1;;
24;27 лет;20;;;;7;6;;13;4;5;13;;;
25;28 лет;22;2;2;;;;;20;5;8;14;1;;
26;29 лет;16;;;;2;1;;14;3;5;13;;;
27;30–34 года;98;3;3;;11;7;1;84;18;29;66;1;;
28;35–39 лет;96;;;;7;3;2;89;13;45;68;;;
29;40 лет и старше;147;3;3;;18;12;;126;12;52;99;1;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
