;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);23392;1343;1133;1189;1003;1549;1332;2035;1800;2151;1872;2492;2211;3108;2686;2956;2467;2940;2299;3629;2823
2;в том числе:       руководящие работники – всего;1749;5;5;37;30;89;58;147;123;204;170;298;250;340;281;260;226;187;145;182;150
3;из них:             директор;442;1;1;4;3;18;9;26;19;39;31;53;42;94;73;74;58;72;54;61;44
4;заместители директора;1272;3;3;32;26;67;47;118;102;161;136;237;200;242;205;182;165;113;90;117;104
5;руководитель филиала;17;1;1;1;1;4;2;;;2;1;2;2;1;;2;1;1;;3;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);12860;1226;1053;950;814;1034;911;1207;1092;1152;1036;1272;1188;1703;1573;1533;1399;1337;1188;1446;1281
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);9897;974;826;723;601;735;625;839;740;785;692;949;884;1376;1262;1262;1147;1101;975;1153;1012
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2929;297;293;221;218;170;167;221;221;218;218;281;281;511;510;457;456;330;329;223;223
9;русского языка и литературы;1217;121;119;82;75;79;77;83;78;79;76;130;130;185;177;134;132;139;136;185;182
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;658;81;52;75;46;65;47;53;37;53;37;55;49;78;67;68;52;62;50;68;48
12;информатики;222;16;6;17;10;33;23;29;23;40;29;19;14;30;24;17;12;13;8;8;2
