;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;145141;59840;29489;13381;74221;36407;14888;11080;5774;5915;174;2058;811;107
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;817;817;448;771;;;;;;;;9;6;
4;7 лет;11864;11864;5948;10949;;;;;;;;185;60;12
5;8 лет;15129;15129;7389;1567;;;;;;;;237;96;13
6;9 лет;15693;15680;7773;73;13;6;13;;;;;247;108;17
7;10 лет;15328;14159;6942;20;1169;620;1076;;;;;254;105;15
8;11 лет;15180;1912;855;;13268;6659;11653;;;;;222;100;11
9;12 лет;15597;199;94;1;15398;7674;1647;;;;;222;101;17
10;13 лет;14631;54;27;;14577;7227;342;;;;2;188;68;6
11;14 лет;14972;17;10;;14941;7201;146;14;4;6;11;177;66;8
12;15 лет;13515;4;1;;12899;6225;11;612;310;593;39;144;60;5
13;16 лет;6951;1;1;;1641;712;;5309;2915;4605;38;74;28;3
14;17 лет;4542;4;1;;186;64;;4352;2356;430;35;38;12;
15;18 лет;342;;;;34;11;;308;159;12;17;4;;
16;19 лет;29;;;;9;2;;20;11;7;8;3;1;
17;20 лет;30;;;;5;1;;25;8;5;4;2;;
18;21 год;18;;;;4;1;;14;2;7;1;1;;
19;22 года;18;;;;;;;18;1;9;3;3;;
20;23 года;13;;;;4;1;;9;3;6;4;2;;
21;24 года;23;;;;;;;23;1;13;;1;;
22;25 лет;15;;;;3;;;12;;5;;5;;
23;26 лет;25;;;;4;;;21;;12;;1;;
24;27 лет;15;;;;;;;15;2;7;3;;;
25;28 лет;29;;;;3;;;26;1;15;1;5;;
26;29 лет;32;;;;2;;;30;;18;;2;;
27;30–34 года;74;;;;16;1;;58;;36;3;19;;
28;35–39 лет;79;;;;22;1;;57;;31;3;6;;
29;40 лет и старше;180;;;;23;1;;157;1;98;2;7;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
