;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;12369;1473;1502;1506;1506;1290;1287;1258;1281;1256;;;;10
2;В них обучающихся, чел.;283567;33431;35106;35740;35540;29726;29261;28021;28492;27951;;;;299
3;Число классов с углубленным изучением отдельных предметов, ед.;2120;;51;50;54;161;165;160;157;153;597;570;1;1
4;В них обучающихся, чел.;48444;;1460;1397;1490;4537;4627;4339;4274;4187;11788;10339;4;2
5;Число гимназических классов, ед.;354;;25;24;24;44;48;43;48;43;28;27;;
6;В них обучающихся, чел.;9460;;698;674;668;1223;1269;1190;1234;1128;718;658;;
7;Число лицейских классов, ед.;444;;25;26;27;55;56;54;54;54;45;48;;
8;В них обучающихся, чел.;11857;;716;725;764;1540;1622;1468;1429;1391;1101;1101;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;15287;1473;1603;1606;1611;1550;1556;1515;1540;1506;670;645;1;11
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";353328;33431;37980;38536;38462;37026;36779;35018;35429;34657;13607;12098;4;301
11;в том числе обучаются:          очно;351531;33431;37980;38535;38462;37025;36779;34934;35248;34406;13137;11594;;
12;очно-заочно;1796;;;1;;1;;83;181;251;470;504;4;301
13;заочно;1;;;;;;;1;;;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);410;32;28;28;28;63;62;52;52;40;18;7;;
15;девочки;173500;16169;18665;19224;18966;18048;18110;17115;17320;16696;6943;6185;4;55
16;оставленные на повторное обучение;724;52;67;35;55;69;57;77;80;220;11;1;;
17;лица с ограниченными возможностями здоровья;15301;1269;1411;1734;1903;1398;1650;1816;1879;2216;12;13;;
18;из них:                инвалиды;99;9;8;2;10;8;13;8;16;25;;;;
19;дети-инвалиды;1732;241;173;184;227;156;183;175;198;175;9;11;;
20;инвалиды (кроме учтенных в строке 18);78;2;9;5;7;6;13;7;5;12;5;7;;
21;дети-инвалиды (кроме учтенных в строке 19);1752;103;131;160;149;206;197;202;212;207;97;88;;
22;дети-сироты и дети, оставшиеся без попечения родителей;2201;85;107;165;175;231;262;325;348;357;73;73;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;3882;476;544;497;441;447;349;364;366;309;48;41;;
25;из них девочки;1607;189;242;213;196;179;149;141;135;120;23;20;;
26;обучающиеся лица без гражданства;274;38;46;30;34;32;16;20;22;27;5;4;;
