;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;84;5;;;6;9;14;10;10;10;9;11;;;
2;В них обучающихся, чел.;1009;70;;;76;97;161;132;126;126;104;117;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;106;;10;11;11;8;22;11;9;12;9;3;;;
4;В них обучающихся, чел.;1374;;102;135;142;114;302;156;115;148;127;33;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;19;;3;2;1;1;1;2;1;3;1;1;2;1;
6;В них обучающихся, чел.;275;;31;17;20;11;23;26;23;49;22;19;25;9;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;6;;;;;;;;;;;1;2;3;
8;В них обучающихся, чел.;41;;;;;;;;;;;1;17;23;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;52;;4;6;4;6;4;5;4;7;10;2;;;
10;В них обучающихся, чел.;551;;39;61;28;42;32;38;41;67;187;16;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);267;5;17;19;22;24;41;28;24;32;29;18;4;4;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";3250;70;172;213;266;264;518;352;305;390;440;186;42;32;
13;в том числе обучаются:          очно;3250;70;172;213;266;264;518;352;305;390;440;186;42;32;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);844;21;36;63;67;80;90;92;93;125;99;59;15;4;
17;девочки;1134;25;44;73;85;86;175;127;115;127;180;67;15;15;
18;лица с ограниченными возможностями здоровья;3250;70;172;213;266;264;518;352;305;390;440;186;42;32;
19;из них (из строки 18):             инвалиды;425;;;1;2;6;183;45;25;2;144;9;2;6;
20;дети-инвалиды;2086;44;140;184;205;191;244;220;210;284;202;106;38;18;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;112;;1;2;6;8;13;15;7;22;17;11;6;4;
24;из них воспитанники (без приходящих учащихся);62;;;;3;1;7;8;4;14;12;4;6;3;
25;обучающиеся иностранные граждане;3;;;;;;1;1;;;1;;;;
26;из них девочки;1;;;;;;;;;;1;;;;
27;обучающиеся лица без гражданства;1;;;;;1;;;;;;;;;
