;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;1054481;457295;224066;107639;523858;255291;110443;73328;37546;39446;842;35818;14431;1649
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;4;4;1;4;;;;;;;;;;
3;6 лет;9730;9730;5279;9233;;;;;;;;394;154;6
4;7 лет;98545;98545;48941;86431;;;;;;;3;3685;1550;198
5;8 лет;116442;116440;56653;10877;2;;;;;;7;4388;1763;219
6;9 лет;116574;116490;57189;981;84;42;64;;;;4;4582;1884;214
7;10 лет;115535;102920;50184;89;12615;6374;11212;;;;5;4463;1858;196
8;11 лет;113029;11789;5239;9;101240;49621;85268;;;;10;3875;1566;166
9;12 лет;111455;1084;459;5;110371;53739;12075;;;;10;3859;1540;190
10;13 лет;104678;212;83;;104454;51445;1170;12;;;8;3559;1417;148
11;14 лет;101116;53;24;2;101028;49395;342;35;7;11;11;3156;1197;139
12;15 лет;90542;12;6;;84588;40562;195;5942;3098;5489;44;2365;898;128
13;16 лет;45175;3;2;;8487;3721;39;36685;19026;30857;118;980;386;37
14;17 лет;29304;2;1;;733;263;62;28569;14386;2906;153;454;192;6
15;18 лет;1904;1;1;;117;50;1;1786;895;74;83;53;23;2
16;19 лет;90;1;;1;25;8;;64;28;10;43;5;3;
17;20 лет;43;2;;2;18;8;1;23;12;10;38;;;
18;21 год;27;;;;8;5;;19;4;10;25;;;
19;22 года;37;1;;1;16;12;3;20;4;12;36;;;
20;23 года;42;1;1;;5;2;;36;24;15;41;;;
21;24 года;30;1;1;1;10;9;1;19;9;6;28;;;
22;25 лет;25;1;1;;3;3;2;21;16;11;25;;;
23;26 лет;36;;;;18;13;5;18;7;8;36;;;
24;27 лет;26;;;;8;5;;18;11;10;25;;;
25;28 лет;22;;;;11;8;2;11;5;4;22;;;
26;29 лет;10;;;;;;;10;4;5;10;;;
27;30–34 года;44;;;;16;6;1;28;8;7;44;;;
28;35–39 лет;5;;;;1;;;4;;;5;;;
29;40 лет и старше;11;3;1;3;;;;8;2;1;8;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
