;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;298691;118265;58246;27746;161484;79029;30414;18942;9452;11041;269;406;170;3
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;15;15;8;15;;;;;;;;;;
3;6 лет;11160;11160;5840;10705;;;;;;;;19;6;
4;7 лет;26565;26565;13105;16076;;;;;;;;44;16;
5;8 лет;27974;27972;13838;915;2;1;;;;;;50;19;1
6;9 лет;29514;29443;14348;33;71;31;66;;;;;49;23;
7;10 лет;31041;21273;10383;1;9768;4927;8678;;;;;42;13;
8;11 лет;32167;1651;661;;30516;15087;19288;;;;;50;23;1
9;12 лет;33283;133;39;1;33148;16100;1981;2;;;;37;12;
10;13 лет;33457;38;20;;33418;16355;274;1;;;;33;16;
11;14 лет;31569;5;1;;31494;15671;105;70;31;57;;38;15;1
12;15 лет;25579;5;3;;21281;10179;10;4293;2201;3864;126;20;11;
13;16 лет;11477;4;;;1563;602;4;9910;4968;6612;34;10;6;
14;17 лет;4662;1;;;160;63;1;4501;2207;474;29;13;9;
15;18 лет;131;;;;17;6;;114;43;10;2;1;1;
16;19 лет;16;;;;14;5;;2;;;3;;;
17;20 лет;6;;;;;;;6;1;2;1;;;
18;21 год;2;;;;1;;;1;1;;1;;;
19;22 года;2;;;;1;;;1;;;2;;;
20;23 года;6;;;;2;;;4;;;6;;;
21;24 года;5;;;;2;;;3;;1;5;;;
22;25 лет;4;;;;2;;;2;;1;4;;;
23;26 лет;4;;;;2;;;2;;2;4;;;
24;27 лет;6;;;;2;;;4;;3;6;;;
25;28 лет;6;;;;1;;;5;;3;6;;;
26;29 лет;6;;;;2;;;4;;2;6;;;
27;30–34 года;10;;;;4;;2;6;;4;10;;;
28;35–39 лет;10;;;;3;1;1;7;;4;10;;;
29;40 лет и старше;14;;;;10;1;4;4;;2;14;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
