;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;3;1;;;;;;;;;2;;;;
2;В них обучающихся, чел.;16;3;;;;;;;;;13;;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;36;;1;4;3;1;4;7;5;6;4;1;;;
4;В них обучающихся, чел.;127;;4;11;7;4;15;26;19;22;16;3;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;3;1;;;;;;1;;;;1;;;
8;В них обучающихся, чел.;8;2;;;;;;3;;;;3;;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;33;;3;4;2;5;1;3;3;4;3;3;1;1;
10;В них обучающихся, чел.;195;;20;17;11;29;4;26;17;25;18;23;3;2;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);75;2;4;8;5;6;5;11;8;10;9;5;1;1;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";346;5;24;28;18;33;19;55;36;47;47;29;3;2;
13;в том числе обучаются:          очно;346;5;24;28;18;33;19;55;36;47;47;29;3;2;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);8;4;;;;;;1;;;2;1;;;
17;девочки;118;1;6;10;8;10;6;19;13;22;15;6;1;1;
18;лица с ограниченными возможностями здоровья;346;5;24;28;18;33;19;55;36;47;47;29;3;2;
19;из них (из строки 18):             инвалиды;11;;;;;2;;;;;2;3;2;2;
20;дети-инвалиды;267;5;19;26;17;29;10;37;26;36;36;25;1;;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;;;;;;;;;;;;;;;
24;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
